class,Sink,Source,Source,Sink,Source,Source
,0.6470229274,0.16418,0.466127,0.7466056445,0.172319,0.142914
,0.6319414175,0.099266,0.483136,0.7228832952,0.093708,0.116597
,0.6344695319,0.034037,0.520702,0.7166285278,0.032432,0.09122
,0.6798012379,0.001168,0.53869,0.7122807018,0.002808,0.073047
,0.7215587133,0,0.531386,0.7738367658,0,0.057639
,0.719292128,0,0.5153,0.81266209,0,0.044175
,0.693226397,0,0.498389,0.8087719298,0,0.033163
,0.6542585651,0,0.484634,0.7872616323,0,0.023827
,0.6275825996,0,0.473175,0.7463768116,0,0.016668
,0.6305465958,0,0.45892,0.7530129672,0,0.014179
,0.5861738297,0,0.430187,0.7487414188,0,0.013795
,0.5578415134,0,0.391531,0.6994660564,0,0.015555
,0.5356987185,0,0.34884,0.6688024409,0,0.020124
,0.5261093192,0,0.302959,0.6424866514,0,0.027106
,0.5251503792,0,0.253844,0.6279176201,0,0.034961
,0.5555749281,0,0.211609,0.6380625477,0,0.041486
,0.6514689216,0,0.18691,0.6866514111,0,0.047231
,0.7733414698,0,0.177364,0.7841342487,0,0.050782
,0.8603434748,0.000004,0.177328,0.8682684973,0,0.051531
,0.8796094499,0.035424,0.177698,0.9033562166,0,0.052178
,0.8912910819,0.111549,0.172446,0.9066361556,0.006764,0.054318
,0.9033214192,0.178523,0.173558,0.9167048055,0.023857,0.060212
,0.8948653125,0.203019,0.175709,0.9273836766,0.040671,0.071011
,0.8789992154,0.191485,0.168072,0.9109839817,0.046465,0.085481
,0.8769069828,0.150336,0.153327,0.9141113654,0.041907,0.100517
,0.8673175835,0.096832,0.136074,0.9074752098,0.030822,0.110658
,0.8681021707,0.038741,0.13072,0.9093058734,0.0142,0.114258
,0.8903321419,0.001489,0.116217,0.9137299771,0.001083,0.115876
,0.9082032953,0,0.092295,0.9552250191,0,0.118653
,0.8856246186,0,0.072423,0.9670480549,0,0.119604
,0.8243396391,0,0.055331,0.9170861937,0,0.118942
,0.7653212449,0,0.045788,0.8739893211,0,0.117125
,0.7070002615,0,0.040189,0.82532418,0,0.111063
,0.6877342865,0,0.040028,0.8427154844,0,0.101383
,0.637171999,0,0.040944,0.8321128909,0,0.087075
,0.6133728533,0,0.043881,0.781006865,0,0.075129
,0.5870455932,0,0.049066,0.7389778795,0,0.067511
,0.5723127888,0,0.057067,0.7069412662,0,0.060419
,0.5666463255,0,0.067589,0.6951182304,0,0.052444
,0.5920146456,0,0.085747,0.7016781083,0,0.039011
,0.6866881702,0,0.106317,0.7327993898,0,0.02818
,0.8034173132,0,0.123442,0.8209000763,0,0.024011
,0.8797838026,0.000029,0.143069,0.8961861175,0,0.028531
,0.8985267196,0.020659,0.16361,0.9228832952,0.000079,0.040155
,0.9096852933,0.068898,0.184593,0.9209000763,0.013375,0.053183
,0.9118647023,0.122227,0.21411,0.9263920671,0.04032,0.056384
,0.9020137739,0.154344,0.265725,0.9334858886,0.06829,0.05705
,0.8789120391,0.157637,0.334701,0.915942029,0.083619,0.059143
,0.8741173394,0.138478,0.392534,0.9194508009,0.085121,0.061811
,0.8718507541,0.097012,0.422152,0.9134248665,0.072072,0.061827
,0.8722866359,0.038449,0.424683,0.9098398169,0.043771,0.057135
,0.8995728358,0.002154,0.409576,0.9058733791,0.007189,0.051391
,0.9205823381,0,0.39318,0.9536231884,0,0.051333
,0.897916485,0,0.368512,0.9717772693,0,0.058511
,0.8353238602,0,0.339453,0.9302822273,0,0.074495
,0.7744747624,0,0.315484,0.8803966438,0,0.09852
,0.7170255427,0,0.299399,0.8291380625,0,0.126612
,0.6984569785,0,0.281325,0.8472921434,0,0.155553
,0.6542585651,0,0.27077,0.8380625477,0,0.179409
,0.620608491,0,0.265094,0.785583524,0,0.197306
,0.601604045,0,0.257698,0.7433257056,0,0.210959
,0.5901839421,0,0.248291,0.7215865751,0,0.227241
,0.5826867753,0,0.239664,0.7011441648,0,0.24981
,0.6043065121,0,0.23605,0.7055682685,0,0.282908
,0.6911341644,0,0.225482,0.742791762,0,0.319121
,0.806032604,0,0.209037,0.8300533944,0,0.356139
,0.881091448,0.00089,0.193803,0.8990846682,0,0.386348
,0.9023624793,0.082175,0.174674,0.9209000763,0.005261,0.406528
,0.9110801151,0.21501,0.167542,0.9236460717,0.089249,0.4052
,0.915700462,0.328921,0.16934,0.9183066362,0.210693,0.382686
,0.90497777,0.392212,0.177417,0.9234935164,0.280138,0.354805
,0.8753378084,0.388595,0.17908,0.9038901602,0.291171,0.318089
,0.8696713451,0.33748,0.168134,0.9076277651,0.258675,0.273656
,0.86548688,0.246507,0.152824,0.8990083905,0.193413,0.229265
,0.8696713451,0.127838,0.139743,0.8990083905,0.100813,0.192407
,0.8993113068,0.017632,0.145669,0.8962623951,0.0173,0.186681
,0.9307819719,0,0.151796,0.9427154844,0,0.199326
,0.9010548339,0,0.139929,0.966819222,0,0.210043
,0.8424723215,0,0.121427,0.9285278413,0,0.215041
,0.7826693401,0,0.104078,0.882761251,0,0.211704
,0.7277482347,0,0.090784,0.8389778795,0,0.19951
,0.7190305989,0,0.084304,0.8550724638,0,0.178608
,0.6712579548,0,0.083563,0.8463005339,0,0.152228
,0.6336849446,0,0.088538,0.7927536232,0,0.126667
,0.6100601517,0,0.09951,0.753928299,0,0.102366
,0.5983785197,0,0.10779,0.7306636156,0,0.083094
,0.5986400488,0,0.109792,0.7074752098,0,0.073424
,0.6213059018,0,0.10098,0.7090007628,0,0.071561
,0.7107488449,0,0.088092,0.741037376,0,0.07959
,0.8286112806,0,0.076838,0.8241037376,0,0.092916
,0.9069828263,0.000938,0.068215,0.8989321129,0,0.109745
,0.9285153866,0.081874,0.060569,0.9280701754,0.000618,0.128179
,0.9353151425,0.20283,0.057254,0.9324180015,0.020396,0.145517
,0.9437712492,0.318045,0.056228,0.9314263921,0.052124,0.170953
,0.9345305553,0.379632,0.052944,0.9363081617,0.06905,0.206092
,0.9091622352,0.379835,0.047633,0.9209763539,0.07031,0.250098
,0.8978293087,0.32805,0.042735,0.922044241,0.064721,0.288988
,0.8872809694,0.222151,0.038874,0.9087719298,0.046447,0.321078
,0.8898090838,0.089162,0.04005,0.9071700992,0.021069,0.360123
,0.9113416441,0.004868,0.059901,0.9031273837,0.002855,0.419269
,0.9395867841,0,0.073337,0.9549199085,0,0.480183
,0.916920931,0,0.070044,0.9694889397,0,0.513386
,0.8552000697,0,0.06095,0.9279938978,0,0.527371
,0.7973149682,0,0.053265,0.8745995423,0,0.546925
,0.7435271554,0,0.047613,0.8340961098,0,0.561373
,0.7364658705,0,0.043104,0.85064836,0,0.543664
,0.6815447651,0,0.043309,0.8424103738,0,0.487918
,0.6514689216,0,0.049939,0.7932875667,0,0.426717
,0.6261006015,0,0.060632,0.7550724638,0,0.386569
,0.6127626188,0,0.074119,0.7202135774,0,0.348018
,0.6070961555,0,0.087564,0.7039664378,0,0.301106
,0.6378694098,0,0.092451,0.7084668192,0,0.243539
,0.7235637695,0,0.09551,0.7388253242,0,0.18217
,0.8317496295,0,0.102369,0.8292143402,0,0.122588
,0.9112544678,0.000023,0.107132,0.9054157132,0,0.07592
,0.93226397,0.011347,0.111454,0.922044241,0.000802,0.049215
,0.9504838288,0.035254,0.118509,0.9129672006,0.047655,0.033027
,0.9582425246,0.0584,0.126887,0.9101449275,0.137586,0.020914
,0.9428123093,0.076326,0.135197,0.9157894737,0.231523,0.015007
,0.9095109406,0.078332,0.151955,0.8945080092,0.32775,0.014622
,0.9017522448,0.065951,0.178676,0.8893211289,0.361215,0.013936
,0.8923371982,0.044093,0.218265,0.8702517162,0.316378,0.013993
,0.8898090838,0.017934,0.270897,0.8530892449,0.20361,0.019426
,0.9172696365,0.001029,0.322654,0.8485888635,0.054726,0.034381
,0.9355766716,0,0.366606,0.9025171625,0,0.059503
,0.9109929387,0,0.398933,0.9329519451,0,0.087171
,0.847702903,0,0.422501,0.8900839054,0,0.114071
,0.7905152123,0,0.446782,0.8446987033,0,0.144068
,0.7455322117,0,0.469109,0.8026697178,0,0.176246
,0.7498910296,0,0.485006,0.8295194508,0,0.209051
,0.6994159184,0,0.507446,0.8296720061,0,0.232079
,0.6618429082,0,0.53333,0.7847444699,0,0.244912
,0.6324644756,0,0.565615,0.7430968726,0,0.247662
,0.6159009677,0,0.596241,0.7083905416,0,0.249229
,0.5997733415,0,0.620929,0.6845156369,0,0.261796
,0.6099729753,0,0.643326,0.6732265446,0,0.284251
,0.6375207044,0,0.654509,0.6697177727,0,0.298323
,0.680062767,0,0.654456,0.6865751335,0,0.300952
,0.7410862174,0.006862,0.647046,0.7095347063,0,0.298063
,0.7862435707,0.133114,0.637839,0.7550724638,0.001199,0.293946
,0.8131810653,0.266831,0.62215,0.7964912281,0.031865,0.27811
,0.8233806992,0.382794,0.591147,0.8154843631,0.071306,0.255453
,0.8165809432,0.455753,0.572905,0.8254767353,0.11106,0.257974
,0.7877255688,0.468974,0.574742,0.8247139588,0.153809,0.278394
,0.7736901752,0.425827,0.585232,0.8047292143,0.135511,0.295841
,0.7622700724,0.330592,0.588386,0.7893974066,0.077794,0.314967
,0.7617470142,0.168647,0.577486,0.7820747521,0.03211,0.344672
,0.7953970883,0.014708,0.575168,0.7848970252,0.005588,0.421426
,0.8307906896,0,0.582045,0.8263920671,0,0.513157
,0.8065556621,0,0.561376,0.8533180778,0,0.587256
,0.7673263011,0,0.510207,0.8236460717,0,0.650764
,0.7326301107,0,0.446729,0.7797101449,0,0.707376
,0.7001133293,0,0.376457,0.7463768116,0,0.758176
,0.7012466219,0,0.29109,0.7629290618,0,0.810365
,0.6587917357,0,0.203658,0.7717772693,0,0.839149
,0.6246186034,0,0.138887,0.7330282227,0,0.834019
,0.5950658182,0,0.092436,0.6900076278,0,0.800487
,0.5805073664,0,0.055479,0.6606407323,0,0.728484
,0.5671693837,0,0.031777,0.6382913806,0,0.686142
,0.5686513817,0,0.022569,0.6273073989,0,0.63542
,0.5771074884,0,0.01835,0.6319603356,0,0.486441
,0.5900967658,0,0.015965,0.6432494279,0,0.345651
,0.6424897568,0.000122,0.014033,0.6466819222,0,0.251613
,0.6906111063,0.027519,0.011694,0.6758199847,0.000555,0.197298
,0.7267892947,0.09664,0.009558,0.714187643,0.024439,0.186401
,0.7552959637,0.214144,0.008752,0.7461479786,0.057599,0.195811
,0.7559061982,0.31693,0.009116,0.7732265446,0.091335,0.283391
,0.720512597,0.319395,0.009698,0.787109077,0.112237,0.438656
,0.7057797925,0.291272,0.009628,0.7636155606,0.080128,0.583047
,0.6988056839,0.205015,0.009032,0.7420289855,0.045318,0.679696
,0.6971493331,0.094079,0.009298,0.7424866514,0.015236,0.74073
,0.7294917618,0.012729,0.01118,0.7461479786,0.000409,0.779506
,0.7736029989,0,0.013635,0.793440122,0,0.794035
,0.7745619388,0,0.016417,0.8327993898,0,0.785296
,0.7627059541,0,0.023401,0.8244851259,0,0.760005
,0.720512597,0,0.037503,0.7942028986,0,0.721383
,0.6894778136,0,0.060853,0.7553775744,0,0.687732
,0.6965390986,0,0.097983,0.7614035088,0,0.677646
,0.658617383,0,0.142672,0.7530892449,0,0.684101
,0.6289774213,0,0.18591,0.7121281465,0,0.693943
,0.6076192137,0,0.227382,0.679481312,0,0.693305
,0.5986400488,0,0.267002,0.6553775744,0,0.675972
,0.5947171127,0,0.305302,0.6491990847,0,0.642987
,0.6214802546,0,0.362048,0.6559115179,0,0.605673
,0.7221689478,0,0.412397,0.6974065599,0,0.577845
,0.847702903,0,0.44249,0.7947368421,0,0.555224
,0.9096852933,0.000226,0.457811,0.8742181541,0,0.533559
,0.9395867841,0.037248,0.449784,0.8958810069,0.001328,0.517488
,0.9469095981,0.099429,0.433262,0.9076277651,0.026683,0.50464
,0.957370761,0.164326,0.386204,0.9215865751,0.053414,0.496811
,0.9531862959,0.226675,0.330448,0.9321891686,0.0695,0.505655
,0.9339203208,0.251958,0.278441,0.9140350877,0.089074,0.521525
,0.9270333885,0.22166,0.225928,0.9170099161,0.070331,0.520736
,0.9162235202,0.143133,0.182757,0.9062547674,0.050642,0.505863
,0.9136082294,0.053485,0.146704,0.899771167,0.028372,0.498402
,0.938104786,0.002577,0.12052,0.9038138825,0.005823,0.503218
,0.9781187342,0,0.105374,0.9385202136,0,0.504619
,0.9510940633,0,0.093288,0.966590389,0,0.501181
,0.8913782582,0,0.082729,0.9279176201,0,0.498223
,0.8232063464,0,0.069867,0.8732265446,0,0.499263
,0.7675006538,0,0.053164,0.8294431732,0,0.500221
,0.7620085433,0,0.037497,0.8408848207,0,0.504361
,0.7095283759,0,0.022778,0.831884058,0,0.512029
,0.6755295964,0,0.012357,0.7848207475,0,0.524692
,0.6526893906,0,0.006988,0.7390541571,0,0.53452
,0.6390898788,0,0.005893,0.7140350877,0,0.545055
,0.6342080028,0,0.007493,0.698245614,0,0.559976
,0.6646325517,0,0.012763,0.6988558352,0,0.583499
,0.7458809171,0,0.021994,0.7328756674,0,0.611972
,0.8560718333,0,0.031281,0.8218154081,0,0.642268
,0.9219771598,0.001157,0.037767,0.8993135011,0,0.66736
,0.9390637259,0.038981,0.037352,0.9163234172,0.004283,0.685548
,0.9507453579,0.109252,0.034425,0.9134248665,0.058601,0.691145
,0.960770639,0.193461,0.031862,0.9173150267,0.165287,0.680139
,0.9545811176,0.25588,0.033578,0.9250190694,0.215521,0.673105
,0.9309563246,0.279856,0.039302,0.9062547674,0.207923,0.668557
,0.9265975068,0.25472,0.0504,0.9080091533,0.178042,0.658387
,0.9200592799,0.185197,0.064318,0.9028985507,0.114618,0.639444
,0.9223258652,0.088684,0.073393,0.8980167811,0.053522,0.62011
,0.9387150205,0.011033,0.085487,0.895423341,0.011794,0.604716
,0.9741957981,0,0.093743,0.9361556064,0,0.589154
,0.9510068869,0,0.08975,0.9658276125,0,0.574648
,0.8922500218,0,0.083066,0.9228832952,0,0.559463
,0.8322726876,0,0.07746,0.8739130435,0,0.545656
,0.7785720513,0,0.074646,0.8273073989,0,0.528467
,0.7665417139,0,0.075829,0.838215103,0,0.51853
,0.7179844826,0,0.076037,0.8304347826,0,0.506663
,0.6831139395,0,0.076914,0.7769641495,0,0.492749
,0.6611454973,0,0.082421,0.7428680397,0,0.478255
,0.6486792782,0,0.09082,0.7176201373,0,0.468583
,0.6364745881,0,0.100313,0.6996948894,0,0.470982
,0.6656786679,0,0.107877,0.703051106,0,0.477897
,0.7518960858,0,0.109807,0.7344774981,0,0.493167
,0.8599075931,0,0.104023,0.8227307399,0,0.513854
,0.9308691483,0.003934,0.098062,0.8958047292,0,0.535518
,0.9505710051,0.103924,0.083455,0.9037376049,0.014049,0.555762
,0.9584168773,0.200863,0.081353,0.9012204424,0.121564,0.561706
,0.9655653387,0.278701,0.0994,0.9012204424,0.252875,0.549403
,0.9551913521,0.344848,0.104181,0.9075514874,0.353453,0.544751
,0.9306947956,0.359076,0.102865,0.8868039664,0.384337,0.536325
,0.9214541016,0.328367,0.10773,0.8930587338,0.346926,0.52036
,0.9167465783,0.252136,0.120912,0.882532418,0.268647,0.500369
,0.9086391771,0.132459,0.135498,0.8850495805,0.153696,0.478628
,0.9314793828,0.0198,0.162228,0.884286804,0.032996,0.472364
,0.9807340249,0,0.215555,0.9273836766,0,0.473847
,0.9557144103,0,0.253735,0.9674294432,0,0.464397
,0.9006189521,0,0.275613,0.9315026697,0,0.442568
,0.835759742,0,0.29341,0.8847444699,0,0.411019
,0.7843256909,0,0.309718,0.8296720061,0,0.375866
,0.7777002877,0,0.318267,0.844317315,0,0.349846
,0.7267021184,0,0.325971,0.8378337147,0,0.328179
,0.6906111063,0,0.333173,0.7862700229,0,0.308912
,0.6651556098,0,0.334437,0.7527078566,0,0.292643
,0.6553918577,0,0.337358,0.7223493516,0,0.281993
,0.6459768111,0,0.351665,0.7055682685,0,0.272176
,0.6665504315,0,0.37731,0.7006864989,0,0.247833
,0.7477116206,0,0.395796,0.7323417239,0,0.221653
,0.8606921803,0,0.403132,0.8218916857,0,0.203743
,0.928602563,0.00226,0.410224,0.9009153318,0,0.192237
,0.9516171214,0.055436,0.414449,0.917467582,0.016467,0.181869
,0.9560631157,0.124548,0.428527,0.9202898551,0.116687,0.165093
,0.9651294569,0.173371,0.467376,0.9138825324,0.240315,0.153365
,0.9527504141,0.186211,0.507539,0.9225781846,0.339852,0.149888
,0.9315665591,0.172071,0.545473,0.8996948894,0.392403,0.144376
,0.9295615029,0.153943,0.582121,0.9007627765,0.394666,0.137053
,0.9285153866,0.117951,0.619294,0.8929824561,0.338327,0.1315
,0.9182285764,0.049555,0.658806,0.8907704043,0.174711,0.127965
,0.9259872723,0.003236,0.677075,0.8853546911,0.035139,0.134025
,0.9630372243,0,0.688025,0.9247139588,0,0.145841
,0.9407200767,0,0.700459,0.9600305111,0,0.145911
,0.8778659228,0,0.704777,0.9256292906,0,0.135627
,0.8163194142,0,0.702083,0.8722349352,0,0.123777
,0.7666288902,0,0.69436,0.8282227307,0,0.11223
,0.7593060762,0,0.69151,0.8481311976,0,0.101022
,0.7064772034,0,0.696857,0.8411899314,0,0.087983
,0.6737860692,0,0.700766,0.7879481312,0,0.073324
,0.6498125708,0,0.700641,0.7544622426,0,0.059826
,0.6383052916,0,0.697807,0.7275362319,0,0.051779
,0.6278441287,0,0.694883,0.7128146453,0,0.04906
,0.6476331619,0,0.707196,0.7138825324,0,0.054316
,0.7337634034,0,0.724764,0.7454614798,0,0.064564
,0.8341033912,0,0.744129,0.8295957285,0,0.075915
,0.9044547119,0.000304,0.763418,0.9056445461,0,0.091911
,0.9241565687,0.023743,0.772975,0.9211289092,0.026522,0.111909
,0.9333100863,0.079039,0.774929,0.9173913043,0.140826,0.126608
,0.9462993636,0.142155,0.767264,0.8991609458,0.256422,0.142967
,0.9301717374,0.195201,0.761824,0.8975591152,0.343963,0.184698
,0.8999215413,0.22172,0.766968,0.8719298246,0.418851,0.244461
,0.8864963822,0.174228,0.774556,0.8684973303,0.458082,0.3007
,0.8816145061,0.11445,0.776048,0.8547673532,0.376797,0.353687
,0.8718507541,0.057969,0.7726,0.8466819222,0.179127,0.415027
,0.8883270857,0.010882,0.767184,0.8467581998,0.027172,0.503198
,0.9265103304,0,0.757183,0.8828375286,0,0.59746
,0.9003574231,0,0.744436,0.9157894737,0,0.672798
,0.8387237381,0,0.727589,0.8818459191,0,0.731411
,0.7817975765,0,0.706506,0.8367658276,0,0.775966
,0.7307994072,0,0.686636,0.7960335622,0,0.809141
,0.7328044634,0,0.695577,0.8211289092,0,0.830866
,0.6811960596,0,0.707974,0.8217391304,0,0.847475
,0.6455409293,0,0.717829,0.7707856598,0,0.857871
,0.6221776654,0,0.725509,0.7273836766,0,0.864372
,0.6022142795,0,0.734387,0.6957284516,0,0.871227
,0.587481475,0,0.742218,0.660259344,0,0.877031
,0.5900095894,0,0.723651,0.6561403509,0,0.876635
,0.616947084,0,0.707823,0.6514111365,0,0.869497
,0.6614942028,0,0.701696,0.6726163234,0,0.85038
,0.7213843606,0.004097,0.701529,0.6958810069,0,0.818408
,0.765582774,0.075965,0.693583,0.736460717,0,0.773169
,0.7941766193,0.168193,0.698874,0.7875667429,0.007085,0.72308
,0.8069915439,0.229989,0.727761,0.8082379863,0.022367,0.674102
,0.8065556621,0.235942,0.751874,0.820518688,0.043892,0.625462
,0.7736029989,0.226416,0.75434,0.8241037376,0.063307,0.595276
,0.7579984308,0.226989,0.753066,0.8098398169,0.078966,0.582554
,0.7497166768,0.164772,0.752309,0.7894736842,0.081152,0.579859
,0.7475372679,0.082267,0.75652,0.7784897025,0.056245,0.584917
,0.7726440589,0.011614,0.756076,0.7720823799,0.016186,0.60806
,0.815534827,0,0.752439,0.7931350114,0,0.636629
,0.7890332142,0,0.746289,0.8482074752,0,0.652024
,0.7472757388,0,0.732034,0.8251716247,0,0.656263
,0.7044721472,0,0.704152,0.7797864226,0,0.656623
,0.6640223171,0,0.672432,0.7444698703,0,0.654584
,0.6723040711,0,0.662977,0.7578184592,0,0.645419
,0.6281056577,0,0.667819,0.7707093822,0,0.629555
,0.6009938105,0,0.679304,0.7273073989,0,0.615756
,0.5701333798,0,0.688193,0.6932112891,0,0.605717
,0.5603696278,0,0.686845,0.6700228833,0,0.593822
,0.545811176,0,0.679361,0.6489702517,0,0.57516
,0.5438061198,0,0.643538,0.6335621663,0,0.562596
,0.5582773952,0,0.607667,0.6390541571,0,0.550253
,0.5752767849,0,0.582702,0.6428680397,0,0.533453
,0.6269723651,0.000756,0.570292,0.6491990847,0,0.514514
,0.674221951,0.028962,0.559619,0.6717009916,0.009148,0.496761
,0.7206869497,0.08542,0.539,0.7004576659,0.073642,0.478283
,0.7478859733,0.130067,0.509384,0.7289855072,0.19743,0.45015
,0.753901142,0.146888,0.482082,0.746071701,0.281216,0.433524
,0.7236509459,0.154998,0.452659,0.7517925248,0.360141,0.430691
,0.7118821376,0.119665,0.420082,0.7290617849,0.357019,0.426923
,0.6911341644,0.061084,0.403597,0.7026697178,0.296827,0.414423
,0.6913956935,0.020728,0.39537,0.6968726163,0.189822,0.399725
,0.7151948392,0.00091,0.3941,0.7004576659,0.055236,0.388287
,0.7600906634,0,0.387941,0.7398169336,0,0.37999
,0.7558190219,0,0.360484,0.8152555301,0,0.366915
,0.7276610583,0,0.331494,0.8167048055,0,0.351048
,0.6913085171,0,0.30161,0.7920671243,0,0.333961
,0.6594891465,0,0.264757,0.7538520214,0,0.318317
,0.6713451312,0,0.256128,0.7627002288,0,0.291049
,0.6305465958,0,0.288143,0.7649122807,0,0.267362
,0.599424636,0,0.350028,0.7119755912,0,0.245863
,0.5818150118,0,0.408869,0.6866514111,0,0.225538
,0.5760613722,0,0.442219,0.6556064073,0,0.215242
,0.5717897306,0,0.462752,0.6482837529,0,0.220568
,0.6034347485,0,0.462197,0.6549961861,0,0.237585
,0.690785459,0,0.437263,0.6987032799,0,0.258326
,0.7991456717,0,0.41749,0.7939740656,0,0.282824
,0.8746403975,0.007046,0.418415,0.8718535469,0,0.306572
,0.9041060065,0.099524,0.409211,0.8878718535,0.015526,0.322468
,0.9157876384,0.231781,0.402324,0.8869565217,0.116611,0.31027
,0.9286897393,0.345663,0.480842,0.8874904653,0.283333,0.284803
,0.9117775259,0.430443,0.556799,0.8864988558,0.418249,0.28156
,0.89181414,0.444615,0.589066,0.8636155606,0.491323,0.295811
,0.8856246186,0.407117,0.593511,0.8599542334,0.480861,0.306783
,0.8833580333,0.316647,0.584532,0.8516399695,0.409338,0.307481
,0.8776043937,0.173723,0.587276,0.8463768116,0.261341,0.299016
,0.894255078,0.028787,0.616046,0.8483600305,0.090304,0.295446
,0.9486531253,0,0.652114,0.8985507246,0.000061,0.327782
,0.9293871502,0,0.672617,0.9520213577,0,0.370664
,0.8650509982,0,0.68318,0.9194508009,0,0.401891
,0.8061197803,0,0.683382,0.8633867277,0,0.423631
,0.7548600819,0,0.672731,0.8202898551,0,0.436915
,0.738296574,0,0.66268,0.8343249428,0,0.45784
,0.6900880481,0,0.654874,0.8247139588,0,0.485207
,0.6593147938,0,0.646702,0.7776506484,0,0.514714
,0.6380437625,0,0.633022,0.7394355454,0,0.543196
,0.6189521402,0,0.616951,0.7129672006,0,0.568287
,0.6199110801,0,0.606031,0.6939740656,0,0.585471
,0.6429256386,0,0.591291,0.695194508,0,0.597412
,0.7227791823,0,0.573015,0.7270022883,0,0.594217
,0.822857641,0,0.559448,0.8143401983,0,0.578274
,0.8991369541,0.017648,0.555158,0.8891685736,0,0.550767
,0.9235463342,0.151383,0.537293,0.9003051106,0.004113,0.52551
,0.9325254991,0.27501,0.519532,0.9005339436,0.062163,0.494944
,0.9349664371,0.373566,0.539573,0.8860411899,0.162216,0.460625
,0.9308691483,0.417394,0.54211,0.8894736842,0.27323,0.452911
,0.9077674135,0.405177,0.528646,0.8623188406,0.368664,0.47516
,0.8940807253,0.342459,0.503737,0.8634630053,0.389075,0.48563
,0.890593671,0.248781,0.479267,0.8566742944,0.345497,0.485221
,0.8841426205,0.129673,0.476457,0.8601830664,0.234383,0.477731
