timestep,demand_el,pv,wind
828,319336.5212273,0.30358,0.033897
829,316539.6151446,0.25083,0.049303
830,313691.9401396,0.22878,0.062996
831,309228.8903343,0.17831,0.063393
832,307068.9034585,0.1085,0.063624
833,303690.4624477,0.021063,0.090907
834,315902.6959376,0,0.12707
835,330279.5316599,0,0.17631
836,323287.2664531,0,0.23933
837,306985.8270402,0,0.29941
838,292950.5277043,0,0.30928
839,283885.9673966,0,0.31367
840,264953.7747376,0,0.31615
841,251781.5470807,0,0.32815
842,246409.2720307,0,0.3465
843,243963.1330475,0,0.35013
844,244867.7429356,0,0.34777
845,250115.4033582,0,0.35842
846,256586.1332723,0,0.39132
847,278832.1519501,0,0.44504
848,309930.4245333,0,0.48987
849,318607.2948889,0.023287,0.4427
850,317850.3764111,0.1908,0.42267
851,321708.8145054,0.33755,0.52629
852,323407.265724,0.42508,0.5504
853,321782.6602106,0.45064,0.53854
854,314919.6249878,0.3687,0.49887
855,307908.8983547,0.25054,0.44339
856,303215.0807208,0.12627,0.4549
857,301045.8631319,0.025977,0.52876
858,314878.0867786,0,0.57437
859,322973.4222062,0,0.58519
860,313705.7862093,0,0.5665
861,295461.2816796,0,0.53071
862,280253.6817743,0,0.51686
863,274512.1781986,0,0.46983
864,258247.6616383,0,0.40783
865,243783.1341412,0,0.36922
866,234709.3431203,0,0.35799
867,227518.6175809,0,0.34735
868,225649.3981692,0,0.29147
869,224010.9465861,0,0.24805
870,222404.8024989,0,0.22789
871,217558.6780982,0,0.23205
872,227777.0775489,0,0.22072
873,243150.8302908,0.029238,0.13482
874,259203.0404487,0.20231,0.11406
875,267542.9897746,0.3653,0.11606
876,272204.4999125,0.47523,0.087782
877,268724.5210571,0.52337,0.076376
878,261473.7958822,0.46465,0.078945
879,255575.370183,0.35472,0.088339
880,253383.0758112,0.21371,0.13002
881,254426.1463965,0.049709,0.22681
882,268489.1378719,0,0.30367
883,280992.1388259,0,0.30977
884,272495.2673765,0,0.28166
885,255399.9866333,0,0.25736
886,245583.1232043,0,0.23734
887,247660.0336618,0,0.20423
888,236001.6429605,0,0.16083
889,221740.1911526,0,0.13104
890,213178.7047112,0,0.11971
891,209144.8830671,0,0.11041
892,209620.2647941,0,0.10955
893,208420.2720853,0,0.10839
894,203541.8401886,0,0.10683
895,191601.9127364,0,0.10981
896,194721.8937792,0,0.10129
897,204667.9871922,0.03196,0.066631
898,218426.3651337,0.21001,0.059866
899,230873.9818088,0.37388,0.055309
900,243944.6716212,0.48347,0.051599
901,242601.6028587,0.53115,0.042214
902,232632.4326628,0.46885,0.032306
903,226037.0881212,0.35631,0.027702
904,223946.331594,0.21436,0.055438
905,225787.8588663,0.051394,0.13255
906,241747.7618928,0,0.17986
907,261999.9465315,0,0.1646
908,259369.1932853,0,0.12955
909,250433.8629616,0,0.098186
910,244803.1279436,0,0.079143
911,250004.6348004,0,0.062696
912,239112.3932901,0,0.045306
913,235443.1848153,0,0.030371
914,230500.1379265,0,0.021185
915,227804.7696884,0,0.01552
916,227154.0044117,0,0.013464
917,227818.6157581,0,0.013462
918,237797.0166671,0,0.016698
919,269453.7473955,0,0.024059
920,303828.9231449,0,0.032372
921,315787.3120233,0.036977,0.022754
922,319567.2890559,0.21442,0.022034
923,323836.4938852,0.37718,0.022997
924,327334.9341669,0.48653,0.021713
925,325525.7143906,0.53418,0.019708
926,323070.3446942,0.4816,0.016741
927,317384.2253973,0.37644,0.012638
928,313895.0158288,0.23584,0.011193
929,308379.664725,0.060186,0.021514
930,317162.6882818,0,0.052125
931,330865.6819446,0,0.096376
932,324976.4869585,0,0.12491
933,309598.1188601,0,0.12925
934,295341.2824087,0,0.12705
935,288464.4011162,0,0.11856
936,270907.5847157,0,0.10543
937,260481.4942192,0,0.095273
938,254864.6052709,0,0.091407
939,253253.8458272,0,0.093878
940,250650.7847205,0,0.10451
941,250512.3240234,0,0.11362
942,257319.9749673,0,0.1093
943,280142.9132166,0,0.10938
944,310018.1163081,0,0.11368
945,320481.1296572,0.031264,0.12125
946,323181.1132519,0.1565,0.13302
947,321630.3534437,0.2481,0.17571
948,321247.2788482,0.28677,0.26911
949,326019.5575438,0.27784,0.35756
950,325202.6394305,0.25836,0.42117
951,322068.812318,0.20852,0.53611
952,319913.4407988,0.13508,0.69058
953,314268.8597111,0.033622,0.81231
954,322673.424029,0,0.87079
955,333639.5112444,0,0.89939
956,326573.4003325,0,0.91743
957,312778.0995383,0,0.9332
958,301987.3958726,0,0.93773
959,293070.5269752,0,0.93969
960,277359.8532036,0,0.94691
961,266513.765259,0,0.95688
962,258815.3504967,0,0.96785
963,255123.0652389,0,0.97785
964,252653.8494728,0,0.9858
965,254827.6824183,0,0.99006
966,261127.6441393,0,0.99175
967,282838.2814547,0,0.99347
968,310756.5733597,0,0.99500
969,319488.8279942,0.017909,0.99586
970,321981.1205432,0.045648,0.99554
971,326619.5538982,0.086244,0.99455
972,330644.1448291,0.11768,0.99318
973,330127.224893,0.13498,0.99055
974,327699.5473361,0.10871,0.98271
975,324441.1055961,0.072472,0.96373
976,323328.8046622,0.035766,0.92168
977,317476.5325287,0.0073165,0.86295
978,324921.1026796,0,0.8013
979,337507.1800519,0,0.71869
980,332213.3660636,0,0.63499
981,316488.8462223,0,0.53098
982,305028.9158536,0,0.42929
983,298013.573864,0,0.33365
984,281910.5947837,0,0.2396
985,270690.6629568,0,0.18913
986,263850.7045169,0,0.13279
987,257389.2053159,0,0.10046
988,258801.504427,0,0.094549
989,259747.6525242,0,0.087781
990,264455.3162278,0,0.066732
991,287259.7930509,0,0.043741
992,313258.0966218,0,0.025249
993,322138.0426666,0.038574,0.012613
994,326167.2489541,0.16682,0.0070121
995,332407.2110397,0.26246,0
996,336210.2648551,0.30676,0
997,335236.4246184,0.30225,0
998,333685.6648101,0.24942,0
999,329014.9239591,0.17473,0
1000,324496.489875,0.094871,0
1001,315921.1573639,0.024269,0
1002,322414.9640609,0,0
1003,335914.8820345,0,0.010554
1004,330994.9119286,0,0.018655
1005,315030.3935455,0,0.032878
1006,302088.9337172,0,0.065981
1007,296933.5804261,0,0.10767
1008,287476.7148097,0,0.11567
1009,273999.8736191,0,0.13067
1010,264270.701965,0,0.15051
1011,261404.5655336,0,0.19231
1012,257795.3566942,0,0.32727
1013,257536.8967262,0,0.49564
1014,261146.1055656,0,0.71932
1015,281204.4452282,0,0.94118
1016,306667.3674368,0,0.98983
1017,316244.232324,0.020502,0.9968
1018,321330.3552665,0.037821,0.99871
1019,324565.7202236,0.0712,0.99926
1020,329014.9239591,0.097888,0.9995
1021,328807.2329134,0.11349,0.99965
1022,322747.2697341,0.1235,0.99983
1023,315025.7781889,0.11604,0.99989
1024,310387.3448339,0.087382,0.99983
1025,306344.2924767,0.022641,0.99989
1026,313867.3236893,0,0.99988
1027,330002.6102656,0,0.99972
1028,323264.1896702,0,0.9992
1029,304982.7622879,0,0.99742
1030,291552.074663,0,0.99304
1031,287098.2555708,0,0.98748
1032,273409.1079778,0,0.98600
1033,262489.1743281,0,0.99377
1034,252796.9255266,0,0.99825
1035,244309.2847904,0,0.99907
1036,240884.6902138,0,0.99893
1037,237607.7870476,0,0.99842
1038,232586.2790971,0,0.99737
1039,226374.009151,0,0.99455
1040,230315.5236636,0,0.98926
1041,243690.8270097,0.044783,0.98142
1042,259895.3439346,0.16198,0.97361
1043,270441.4337019,0.26626,0.98376
1044,276164.4758514,0.33217,0.98409
1045,275292.1734593,0.3564,0.97444
1046,267750.6808204,0.28839,0.9524
1047,259969.1896397,0.19533,0.92227
1048,257273.8214016,0.10006,0.9275
1049,254564.6070937,0.027059,0.93685
1050,266564.5341813,0,0.94868
1051,285044.4218962,0,0.96706
1052,277872.1577831,0,0.9758
1053,262184.5607943,0,0.97737
1054,254541.5303109,0,0.96533
1055,256581.5179157,0,0.93082
1056,249076.9481294,0,0.8869
1057,236352.41006,0,0.8401
1058,228667.8413674,0,0.78347
1059,224827.8646993,0,0.71166
1060,223314.0277437,0,0.64512
1061,220009.432438,0,0.60353
1062,214212.5445834,0,0.60441
1063,201464.9297311,0,0.64244
1064,201169.5469105,0,0.67322
1065,211812.5591659,0.053616,0.63725
1066,225672.474952,0.19193,0.68778
1067,238715.4726249,0.24652,0.77676
1068,250627.7079377,0.22534,0.6052
1069,247812.3404287,0.14808,0.40805
1070,237173.9435298,0.13577,0.20333
1071,229710.9119527,0.10814,0.14622
1072,226895.5444437,0.070075,0.29857
1073,226281.7020196,0.076997,0.66026
1074,238161.6298363,0.0055329,0.79581
1075,263236.8620928,0,0.77152
1076,262983.0174813,0,0.73372
1077,254703.0677909,0,0.70993
1078,251264.6271446,0,0.70185
1079,258206.1234291,0,0.69615
1080,249598.4834221,0,0.67669
1081,241812.3768849,0,0.66797
1082,238650.8576329,0,0.69054
1083,235470.8769547,0,0.73927
1084,233029.353328,0,0.78253
1085,232983.1997623,0,0.82125
1086,238217.0141151,0,0.83858
1087,254103.0714365,0,0.8254
1088,280516.7570989,0,0.77779
1089,294833.5931858,0.042624,0.73732
1090,303976.6145552,0.1133,0.80965
1091,308596.5864839,0.15541,0.89883
1092,313055.0209326,0.15767,0.92733
1093,311176.5708078,0.1288,0.93837
1094,306967.3656139,0.11959,0.94176
1095,301641.2441297,0.097042,0.92555
1096,298355.1102503,0.06438,0.84339
1097,293301.2948038,0.079605,0.76822
1098,299416.6422619,0.0085579,0.71133
1099,317550.3782339,0,0.63994
1100,314259.628998,0,0.5712
1101,301193.5545422,0,0.49918
1102,290716.6951234,0,0.45381
1103,285602.8800414,0,0.43966
1104,270012.2055407,0,0.4217
1105,257283.0521147,0,0.41591
1106,252183.0831025,0,0.42299
1107,250175.4029936,0,0.43938
1108,247036.9605245,0,0.42674
1109,249376.9463066,0,0.41365
1110,252524.6194888,0,0.4199
1111,272762.9580577,0,0.41506
1112,297510.4999976,0,0.36900
1113,306238.1392755,0.081744,0.40949
1114,310913.4954831,0.2881,0.4681
1115,313913.477255,0.42819,0.47437
1116,316641.1529892,0.49632,0.42541
1117,312136.5649748,0.49812,0.36621
1118,304927.3780091,0.38474,0.3398
1119,297164.3482547,0.24196,0.33337
1120,293781.2918873,0.10755,0.27832
1121,291441.3061052,0.09667,0.25284
1122,300796.633877,0.010409,0.26659
1123,323490.3421423,0,0.20693
1124,322456.5022701,0,0.1413
1125,308236.5886713,0,0.088752
1126,296476.6601254,0,0.064382
1127,291044.38544,0,0.04836
1128,274862.945298,0,0.035668
1129,266509.1499024,0,0.029707
1130,263218.4006665,0,0.026465
1131,257047.6689295,0,0.022317
1132,253581.5361438,0,0.017363
1133,255358.4484241,0,0.014111
1134,259378.4239985,0,0.010876
1135,280987.5234693,0,0.0078298
1136,306482.7531739,0,0.0066513
1137,313382.7112492,0.061254,0.010076
1138,315528.8520553,0.17214,0.010433
1139,315953.4648599,0.24596,0.010897
1140,319248.8294524,0.27117,0.01341
1141,317670.3775048,0.25405,0.016999
1142,314601.1653843,0.22845,0.018716
1143,312191.9492536,0.17983,0.018907
1144,310391.9601905,0.11671,0.0145
1145,307045.8266757,0.10273,0.00939
1146,314421.166478,0.011819,0.006899
1147,333048.7456032,0,0.0057923
1148,327953.3919475,0,0
1149,311490.4150547,0,0
1150,298913.5683955,0,0
1151,289401.3185003,0,0
1152,272564.4977251,0,0.0078388
1153,259752.2678808,0,0.016677
1154,251135.3971606,0,0.041941
1155,247013.8837417,0,0.090542
1156,244909.2811448,0,0.11761
1157,248804.6420917,0,0.11695
1158,253535.3825781,0,0.12863
1159,277161.392871,0,0.16996
1160,304756.6098159,0,0.20804
1161,313318.0962572,0.052739,0.27426
1162,316894.9976006,0.11087,0.46292
1163,322424.1947741,0.13918,0.63434
1164,325064.1787334,0.12693,0.7672
1165,323536.495708,0.085728,0.8412
1166,318971.9080581,0.097167,0.89223
1167,313604.2483647,0.094888,0.90561
1168,308471.9718565,0.076045,0.91022
1169,302250.4711972,0.090645,0.92091
1170,309238.1210474,0.014315,0.91899
1171,328008.7762264,0,0.90386
1172,325299.5619185,0,0.85069
1173,309182.7367686,0,0.69894
1174,296292.0458626,0,0.44442
1175,287052.1020051,0,0.20669
1176,269942.9751921,0,0.089032
1177,257910.7406085,0,0.053042
1178,251776.9317241,0,0.037535
1179,247816.9557852,0,0.034418
1180,246400.0413176,0,0.041894
1181,248578.4896196,0,0.061951
1182,251689.2399493,0,0.084972
1183,274046.0271848,0,0.091293
1184,303307.3878522,0,0.086464
1185,314984.2399798,0.071779,0.08097
1186,317707.3003573,0.1828,0.088501
1187,320568.8214321,0.29496,0.13105
1188,322211.8883718,0.37797,0.24844
1189,318445.7574089,0.42293,0.41999
1190,312210.4106799,0.36481,0.55214
1191,306261.2160584,0.27411,0.51937
1192,302499.7004521,0.16862,0.49094
1193,298955.1066047,0.1261,0.52201
1194,307156.5952334,0.017967,0.52381
1195,322271.8880072,0,0.55735
1196,317231.9186304,0,0.59334
1197,297265.8860993,0,0.62059
1198,283835.1984743,0,0.59213
1199,278518.3077032,0,0.53365
1200,262553.7893201,0,0.44153
1201,249123.1016951,0,0.32232
1202,243072.3692291,0,0.20781
1203,237487.7877767,0,0.11773
1204,235087.8023592,0,0.081742
1205,237321.6349401,0,0.072015
1206,233777.0410927,0,0.068358
1207,228243.2285627,0,0.062963
1208,235272.4166221,0,0.050316
1209,248670.7967511,0.068176,0.048015
1210,258496.8908932,0.1542,0.053023
1211,263643.0134711,0.2082,0.04553
1212,266956.8394899,0.21858,0.040681
1213,270072.2051762,0.19306,0.040083
1214,263190.7085271,0.24162,0.042439
1215,256184.5972505,0.25494,0.043631
1216,253567.6900741,0.22034,0.046531
1217,252229.2366682,0.14796,0.067841
1218,262023.0233143,0.023384,0.0919
1219,284772.1158585,0,0.10182
1220,282229.0543872,0,0.10553
1221,265323.0032634,0,0.10678
1222,256553.8257763,0,0.11076
1223,255663.0619579,0,0.11607
1224,243806.210924,0,0.12386
1225,232867.815848,0,0.13163
1226,221763.2679354,0,0.13235
1227,217046.3735187,0,0.13525
1228,215024.8473401,0,0.14218
1229,212384.8633808,0,0.17417
1230,210441.7982639,0,0.23358
1231,201501.8525837,0,0.30668
1232,204931.0625168,0,0.33678
1233,210940.2567737,0.089176,0.31087
1234,218707.9018847,0.2104,0.38126
1235,228580.1495925,0.33335,0.42922
1236,238987.7786627,0.42379,0.38355
1237,236592.4086017,0.47218,0.34032
1238,227181.6965511,0.41035,0.35899
1239,219778.6646094,0.31248,0.42372
1240,217226.372425,0.19659,0.54876
1241,219206.3603944,0.14489,0.75555
1242,233260.1211567,0.025592,0.84461
1243,262466.0975452,0,0.86634
1244,263296.8617282,0,0.87257
1245,254619.9913726,0,0.8771
1246,249884.6355295,0,0.87953
1247,252460.0044968,0,0.88463
1248,240197.0020846,0,0.88793
1249,231533.9777987,0,0.88462
1250,226780.1605293,0,0.88445
1251,226466.3162824,0,0.88003
1252,226447.8548562,0,0.86189
1253,230426.2922213,0,0.84499
1254,236786.2535778,0,0.85841
1255,269633.7463018,0,0.86419
1256,299578.1797419,0,0.84412
1257,310567.3437402,0.10137,0.85092
1258,312828.8684606,0.24823,0.87938
1259,314735.0107249,0.31713,0.88779
1260,319078.0612593,0.31668,0.87301
1261,317125.7654293,0.26155,0.85509
1262,313405.7880321,0.2358,0.8387
1263,307964.2826335,0.18755,0.79802
1264,304133.5366786,0.12518,0.71986
1265,299181.2590767,0.12042,0.73029
1266,307535.0544723,0.025114,0.73738
1267,330634.914116,0,0.68774
1268,327634.9323441,0,0.65691
1269,310784.2654991,0,0.62798
1270,296698.1972409,0,0.58291
1271,287421.3305309,0,0.51167
1272,270427.5876322,0,0.44372
1273,256203.0586768,0,0.41657
1274,250253.8640553,0,0.39671
1275,247235.4208571,0,0.36433
1276,246353.8877519,0,0.35384
1277,249423.0998723,0,0.37612
1278,254961.5277589,0,0.36906
1279,281430.5977002,0,0.3633
1280,306861.2124128,0,0.34676
1281,315616.5438302,0.087131,0.39303
1282,316064.2334177,0.16582,0.42598
1283,318307.2967117,0.22117,0.36177
1284,322165.734806,0.2345,0.27887
1285,320176.5161235,0.21296,0.24735
1286,318482.6802615,0.17437,0.23397
1287,313650.4019304,0.12202,0.19509
1288,310978.1104751,0.067759,0.15207
1289,304622.7644753,0.10381,0.10766
1290,308924.2768005,0.028219,0.066235
1291,326185.7103804,0,0.034122
1292,323905.7242338,0,0.017014
1293,306413.5228253,0,0.0088359
1294,291427.4600355,0,0.0064066
1295,281144.4455927,0,0
1296,262867.633567,0,0
1297,247886.1861338,0,0
1298,240635.460959,0,0
1299,238184.7066191,0,0.0083482
1300,236633.9468109,0,0.01533
1301,239467.7757462,0,0.030319
1302,248329.2603647,0,0.054336
1303,275795.2473256,0,0.080792
1304,303478.1560454,0,0.096778
1305,312168.8724708,0.09779,0.11844
1306,310433.4983996,0.18777,0.14364
1307,311181.1861643,0.32273,0.17041
1308,313248.8659086,0.44328,0.18427
1309,310387.3448339,0.52956,0.18963
1310,306828.9049168,0.50562,0.19487
1311,301092.0166976,0.43323,0.17559
1312,298982.7987441,0.31863,0.12101
1313,294888.9774646,0.20325,0.10474
1314,302296.6247629,0.040373,0.11437
1315,323208.8053914,0,0.11452
1316,322664.1933158,0,0.096189
1317,307193.518086,0,0.072987
1318,291861.3035533,0,0.060827
1319,279745.9925514,0,0.052717
1320,260153.8039026,0,0.03805
1321,241840.0690243,0,0.028668
1322,237026.2521195,0,0.021124
1323,236666.2543069,0,0.016433
1324,239066.2397244,0,0.014416
1325,243146.2149342,0,0.013786
1326,249815.405181,0,0.012884
1327,276224.4754868,0,0.011196
1328,301539.7062851,0.001903,0.0088131
1329,309455.0428063,0.11446,0.011611
1330,306699.6749328,0.23572,0.011777
1331,308167.3583227,0.28794,0.0088502
1332,306939.6734745,0.27587,0.0057587
1333,305291.9911783,0.21572,0
1334,304313.535585,0.19464,0.0064622
1335,299379.7194093,0.15553,0.011186
1336,298493.5709475,0.1051,0.018315
1337,295405.8974007,0.12253,0.030025
1338,304295.0741587,0.035954,0.04079
1339,322724.1929513,0,0.044343
1340,320287.2846812,0,0.042613
1341,305273.529752,0,0.038156
1342,290947.462952,0,0.029626
1343,280442.9113938,0,0.019574
1344,259456.8850602,0,0.015715
1345,243663.1348703,0,0.013576
1346,234021.6549911,0,0.013103
1347,232207.8198582,0,0.014221
1348,232840.1237086,0,0.016129
1349,235664.7219307,0,0.017386
1350,242140.0672015,0,0.016446
1351,265899.9228349,0,0.015124
1352,292438.2231248,0.0023443,0.012777
1353,304401.2273598,0.10677,0.016504
1354,306062.7557258,0.1948,0.023935
1355,306210.4471361,0.23141,0.023728
1356,307442.7473409,0.21291,0.025872
1357,304151.9981049,0.15436,0.034662
1358,298368.95632,0.13011,0.059675
1359,293236.6798118,0.095269,0.13576
1360,291565.9207327,0.057103,0.21584
1361,289184.3967414,0.10702,0.37181
1362,294838.2085423,0.036902,0.58635
1363,311610.4143255,0,0.69888
1364,309067.3528543,0,0.7637
1365,294722.824628,0,0.8084
1366,281749.0573037,0,0.84968
1367,274170.6418122,0,0.85138
1368,258224.5848554,0,0.82315
1369,247198.4980046,0,0.77658
1370,238853.9333221,0,0.70015
1371,239758.5432102,0,0.61104
1372,240746.2295167,0,0.51738
1373,240229.3095806,0,0.45548
1374,234381.6528037,0,0.42165
1375,231192.4414123,0,0.41729
1376,235535.4919467,0.0070995,0.42897
1377,246695.4241382,0.17129,0.67126
1378,255127.6805955,0.38529,0.72581
1379,257610.7424313,0.51695,0.6988
1380,258141.5084371,0.57552,0.68341
1381,255363.0637807,0.56655,0.70071
1382,248943.1027888,0.49388,0.73953
1383,238567.7812146,0.38119,0.77791
1384,237510.8645596,0.24775,0.75792
1385,238341.6287426,0.18758,0.62536
1386,246672.3473553,0.049792,0.5739
1387,270399.8954928,0,0.53254
1388,271502.9657135,0,0.45955
1389,254329.2239085,0,0.36827
1390,241936.9915123,0,0.28836
1391,239532.3907382,0,0.20868
1392,226923.2365831,0,0.13834
1393,212255.6333968,0,0.08291
1394,199794.170652,0,0.046242
1395,194634.2020043,0,0.024793
1396,196724.9585315,0,0.012835
1397,201474.1604442,0,0.0092142
1398,201728.0050557,0,0.014165
1399,197020.3413521,0,0.02765
1400,197209.5709716,0.008643,0.039367
1401,207917.198219,0.18088,0.055608
1402,220526.3523741,0.39447,0.068844
1403,232230.8966411,0.55421,0.085242
1404,242080.067566,0.65232,0.11202
1405,239998.541752,0.68775,0.16583
1406,232992.4304755,0.65456,0.25136
1407,228760.1484988,0.5625,0.35868
1408,229152.4538074,0.41965,0.41041
1409,233975.5014253,0.26007,0.42637
1410,244503.1297664,0.064333,0.56707
1411,267792.2190295,0,0.69843
1412,274152.1803859,0,0.7846
1413,264053.7802061,0,0.84165
1414,260370.7256615,0,0.88502
1415,263509.1681305,0,0.92341
1416,251227.704292,0,0.94609
1417,244207.7469458,0,0.95654
1418,239121.6240033,0,0.95992
1419,235941.6433251,0,0.95978
1420,237501.6338465,0,0.96131
1421,242398.5271695,0,0.96111
1422,253406.1525941,0,0.95596
1423,283784.429552,0,0.95076
1424,308998.1225057,0.0085208,0.94361
1425,315150.3928164,0.17189,0.93757
1426,314245.7829282,0.36598,0.93252
1427,314236.5522151,0.42831,0.93346
1428,316784.2290429,0.39844,0.9231
1429,314342.7054162,0.29974,0.91246
1430,312579.6392057,0.28376,0.89655
1431,309155.0446291,0.24117,0.85725
