timestep,price_el_demand,price_el_source
4784,-29.89,29.89
4785,-29.63,29.63
4786,-29.32,29.32
4787,-27.31,27.31
4788,-26.41,26.41
4789,-23.27,23.27
4790,-23.94,23.94
4791,-26,26
4792,-26.02,26.02
4793,-29.46,29.46
4794,-32.92,32.92
4795,-35.02,35.02
4796,-34.92,34.92
4797,-32.35,32.35
4798,-32.56,32.56
4799,-29.53,29.53
4800,-24.06,24.06
4801,-21.49,21.49
4802,-18.53,18.53
4803,-19.81,19.81
4804,-17.98,17.98
4805,-15.3,15.3
4806,-15.31,15.31
4807,-19.89,19.89
4808,-16.79,16.79
4809,-17.29,17.29
4810,-18.07,18.07
4811,-21.88,21.88
4812,-22.69,22.69
4813,-19.06,19.06
4814,-20.82,20.82
4815,-18.94,18.94
4816,-21.21,21.21
4817,-26.06,26.06
4818,-29.37,29.37
4819,-29.92,29.92
4820,-29.75,29.75
4821,-28.22,28.22
4822,-29.54,29.54
4823,-26.01,26.01
4824,-24.77,24.77
4825,-23.86,23.86
4826,-22.81,22.81
4827,-22.99,22.99
4828,-22.69,22.69
4829,-24.52,24.52
4830,-33.96,33.96
4831,-40.65,40.65
4832,-42.95,42.95
4833,-44.08,44.08
4834,-44.15,44.15
4835,-44.29,44.29
4836,-43.51,43.51
4837,-41.78,41.78
4838,-38.44,38.44
4839,-35.96,35.96
4840,-34.92,34.92
4841,-36.62,36.62
4842,-35.99,35.99
4843,-35.92,35.92
4844,-32.87,32.87
4845,-30.33,30.33
4846,-29.1,29.1
4847,-26.77,26.77
4848,-28,28
4849,-26.17,26.17
4850,-25.79,25.79
4851,-25.09,25.09
4852,-26.06,26.06
4853,-27.09,27.09
4854,-30.7,30.7
4855,-37.92,37.92
4856,-42.69,42.69
4857,-41.95,41.95
4858,-42.92,42.92
4859,-42.97,42.97
4860,-38.04,38.04
4861,-35.03,35.03
4862,-33.65,33.65
4863,-31.94,31.94
4864,-32.18,32.18
4865,-32.37,32.37
4866,-35.97,35.97
4867,-37.94,37.94
4868,-35,35
4869,-33.07,33.07
4870,-35.95,35.95
4871,-30.68,30.68
4872,-27.68,27.68
4873,-26.28,26.28
4874,-25.81,25.81
4875,-25.32,25.32
4876,-25.94,25.94
4877,-27.3,27.3
4878,-30.9,30.9
4879,-38.67,38.67
4880,-38.07,38.07
4881,-36.5,36.5
4882,-35.94,35.94
4883,-36.67,36.67
4884,-34,34
4885,-33.24,33.24
4886,-31.79,31.79
4887,-30.81,30.81
4888,-30.75,30.75
4889,-32.36,32.36
4890,-35.99,35.99
4891,-39.08,39.08
4892,-35.93,35.93
4893,-32.88,32.88
4894,-34.25,34.25
4895,-30.3,30.3
4896,-28.24,28.24
4897,-26.64,26.64
4898,-25.79,25.79
4899,-25.05,25.05
4900,-25.62,25.62
4901,-27.32,27.32
4902,-29.62,29.62
4903,-36.49,36.49
4904,-36.9,36.9
4905,-35.45,35.45
4906,-35.23,35.23
4907,-36.41,36.41
4908,-36.97,36.97
4909,-36.55,36.55
4910,-35,35
4911,-34.99,34.99
4912,-35.4,35.4
4913,-38.27,38.27
4914,-39.93,39.93
4915,-41.36,41.36
4916,-40.07,40.07
4917,-39.95,39.95
4918,-40.34,40.34
4919,-35.08,35.08
4920,-28.92,28.92
4921,-26.9,26.9
4922,-26.09,26.09
4923,-26.02,26.02
4924,-26.04,26.04
4925,-27.99,27.99
4926,-32.66,32.66
4927,-40,40
4928,-41.42,41.42
4929,-40.92,40.92
4930,-39.97,39.97
4931,-39.96,39.96
4932,-36.97,36.97
4933,-34.26,34.26
4934,-34.89,34.89
4935,-34.75,34.75
4936,-32.71,32.71
4937,-36.59,36.59
4938,-38.87,38.87
4939,-38.16,38.16
4940,-36.12,36.12
4941,-35.01,35.01
4942,-36.91,36.91
4943,-32.15,32.15
4944,-31.95,31.95
4945,-29.26,29.26
4946,-28.7,28.7
4947,-27.98,27.98
4948,-27.99,27.99
4949,-27.67,27.67
4950,-29.31,29.31
4951,-30.1,30.1
4952,-32.07,32.07
4953,-32.47,32.47
4954,-31.27,31.27
4955,-29.86,29.86
4956,-28.48,28.48
4957,-28.07,28.07
4958,-27.7,27.7
4959,-28.16,28.16
4960,-29.62,29.62
4961,-32.96,32.96
4962,-35.91,35.91
4963,-38.05,38.05
4964,-38.9,38.9
4965,-38.1,38.1
4966,-37.94,37.94
4967,-32.83,32.83
4968,-27.06,27.06
4969,-26.05,26.05
4970,-26,26
4971,-25.38,25.38
4972,-25.16,25.16
4973,-23.1,23.1
4974,-23.91,23.91
4975,-25.52,25.52
4976,-26.1,26.1
4977,-26.05,26.05
4978,-25.38,25.38
4979,-26.05,26.05
4980,-23.08,23.08
4981,-23.01,23.01
4982,-20.55,20.55
4983,-23.85,23.85
4984,-25.92,25.92
4985,-30.04,30.04
4986,-32.5,32.5
4987,-33.75,33.75
4988,-33.6,33.6
4989,-34.13,34.13
4990,-34.95,34.95
4991,-32.27,32.27
4992,-29.69,29.69
4993,-28.49,28.49
4994,-27.93,27.93
4995,-27.67,27.67
4996,-27.84,27.84
4997,-28.97,28.97
4998,-36.98,36.98
4999,-41.97,41.97
5000,-43,43
5001,-41.28,41.28
5002,-39.99,39.99
5003,-39.94,39.94
5004,-38.05,38.05
5005,-36.91,36.91
5006,-36.41,36.41
5007,-37.06,37.06
5008,-37.94,37.94
5009,-41.02,41.02
5010,-41.58,41.58
5011,-42.95,42.95
5012,-39.93,39.93
5013,-35.99,35.99
5014,-33.6,33.6
5015,-28.92,28.92
5016,-28.61,28.61
5017,-26.08,26.08
5018,-26.75,26.75
5019,-26.06,26.06
5020,-26.06,26.06
5021,-28.12,28.12
5022,-32.48,32.48
5023,-39.41,39.41
5024,-42.5,42.5
5025,-42.31,42.31
5026,-41.19,41.19
5027,-41.57,41.57
5028,-39.91,39.91
5029,-38.56,38.56
5030,-36.07,36.07
5031,-34.97,34.97
5032,-34.91,34.91
5033,-36.48,36.48
5034,-36.5,36.5
5035,-35.78,35.78
5036,-35.94,35.94
5037,-34.82,34.82
5038,-32.37,32.37
5039,-28.62,28.62
5040,-27.9,27.9
5041,-26.61,26.61
5042,-25.88,25.88
5043,-25.82,25.82
5044,-26.03,26.03
5045,-27.79,27.79
5046,-32.17,32.17
5047,-35.98,35.98
5048,-41.03,41.03
5049,-40.59,40.59
5050,-39.98,39.98
5051,-38.84,38.84
5052,-35.91,35.91
5053,-34.91,34.91
5054,-33.98,33.98
5055,-32.12,32.12
5056,-31.46,31.46
5057,-31.68,31.68
5058,-33.17,33.17
5059,-34.9,34.9
5060,-33.85,33.85
5061,-33.43,33.43
5062,-31.93,31.93
5063,-29.65,29.65
5064,-28.02,28.02
5065,-26.01,26.01
5066,-24.06,24.06
5067,-24.08,24.08
5068,-26.06,26.06
5069,-27.96,27.96
5070,-32.42,32.42
5071,-36.93,36.93
5072,-38,38
5073,-34.78,34.78
5074,-33.8,33.8
5075,-34.89,34.89
5076,-33.75,33.75
5077,-32.28,32.28
5078,-31.69,31.69
5079,-31.22,31.22
5080,-31.05,31.05
5081,-32.25,32.25
5082,-34.94,34.94
5083,-38,38
5084,-38.08,38.08
5085,-35.97,35.97
5086,-34.29,34.29
5087,-31.24,31.24
5088,-29.36,29.36
5089,-28.09,28.09
5090,-28.02,28.02
5091,-27.58,27.58
5092,-27.8,27.8
5093,-28.02,28.02
5094,-33.3,33.3
5095,-40,40
5096,-39.96,39.96
5097,-33.5,33.5
5098,-32.22,32.22
5099,-31.25,31.25
5100,-29.16,29.16
5101,-28.08,28.08
5102,-28.09,28.09
5103,-28.99,28.99
5104,-30.42,30.42
5105,-33.21,33.21
5106,-39.98,39.98
5107,-42.97,42.97
5108,-42.91,42.91
5109,-39.34,39.34
5110,-31.97,31.97
5111,-28.05,28.05
5112,-26.39,26.39
5113,-23.94,23.94
5114,-19.04,19.04
5115,-16.49,16.49
5116,-15.06,15.06
5117,-15.1,15.1
5118,-21.32,21.32
5119,-24.08,24.08
5120,-26.85,26.85
5121,-25.46,25.46
5122,-22.05,22.05
5123,-18.52,18.52
5124,-16.14,16.14
5125,-11.12,11.12
5126,-10.96,10.96
5127,-10.99,10.99
5128,-13.95,13.95
5129,-17.85,17.85
5130,-27.05,27.05
5131,-29.28,29.28
5132,-29.28,29.28
5133,-28.97,28.97
5134,-27.07,27.07
5135,-22.9,22.9
5136,-16.99,16.99
5137,-13.79,13.79
5138,-13.52,13.52
5139,-12.93,12.93
5140,-13.22,13.22
5141,-12.16,12.16
5142,-10.59,10.59
5143,-10.9,10.9
5144,-12.93,12.93
5145,-13.47,13.47
5146,-13.73,13.73
5147,-14.92,14.92
5148,-15.73,15.73
5149,-14.6,14.6
5150,-14.44,14.44
5151,-13.9,13.9
5152,-13.5,13.5
5153,-14.51,14.51
5154,-27.04,27.04
5155,-29.45,29.45
5156,-31.38,31.38
5157,-31.62,31.62
5158,-31.94,31.94
5159,-27.01,27.01
5160,-27.04,27.04
5161,-24.99,24.99
5162,-22.16,22.16
5163,-20.63,20.63
5164,-20.37,20.37
5165,-25.48,25.48
5166,-32.6,32.6
5167,-38.09,38.09
5168,-37.4,37.4
5169,-38.7,38.7
5170,-39.5,39.5
5171,-43.4,43.4
5172,-39.41,39.41
5173,-38,38
5174,-35.4,35.4
5175,-34.62,34.62
5176,-33.22,33.22
5177,-35.92,35.92
5178,-36.94,36.94
5179,-38.3,38.3
5180,-38.09,38.09
5181,-35.22,35.22
5182,-33.97,33.97
5183,-30.94,30.94
5184,-27.99,27.99
5185,-27.44,27.44
5186,-26.76,26.76
5187,-27.53,27.53
5188,-27.72,27.72
5189,-28.3,28.3
5190,-32.58,32.58
5191,-38.6,38.6
5192,-41.04,41.04
5193,-39.97,39.97
5194,-38.67,38.67
5195,-37.96,37.96
5196,-33.98,33.98
5197,-31.31,31.31
5198,-30.09,30.09
5199,-30.29,30.29
5200,-30.9,30.9
5201,-32.69,32.69
5202,-39.49,39.49
5203,-39.93,39.93
5204,-38.99,38.99
5205,-38.89,38.89
5206,-35,35
5207,-30.08,30.08
5208,-27.76,27.76
5209,-26.08,26.08
5210,-25.49,25.49
5211,-25.24,25.24
5212,-25.43,25.43
5213,-26.1,26.1
5214,-30.76,30.76
5215,-37.73,37.73
5216,-40.19,40.19
5217,-32.17,32.17
5218,-30.79,30.79
5219,-30.05,30.05
5220,-27.45,27.45
5221,-26.09,26.09
5222,-27.12,27.12
5223,-28.11,28.11
5224,-30,30
5225,-33.01,33.01
5226,-37.9,37.9
5227,-39.37,39.37
5228,-38.76,38.76
5229,-37.78,37.78
5230,-32.75,32.75
5231,-27.94,27.94
5232,-26.06,26.06
5233,-25.02,25.02
5234,-23.07,23.07
5235,-21.98,21.98
5236,-23.08,23.08
5237,-25.38,25.38
5238,-30.61,30.61
5239,-35.62,35.62
5240,-37.95,37.95
5241,-37.94,37.94
5242,-36.45,36.45
5243,-36.09,36.09
5244,-33.09,33.09
5245,-33.04,33.04
5246,-30.65,30.65
5247,-31.63,31.63
5248,-31.91,31.91
5249,-34.9,34.9
5250,-37.28,37.28
5251,-39.22,39.22
5252,-38.63,38.63
5253,-38.3,38.3
5254,-37.19,37.19
5255,-29.02,29.02
5256,-29.35,29.35
5257,-26.03,26.03
5258,-25.45,25.45
5259,-24.05,24.05
5260,-25.95,25.95
5261,-28.96,28.96
5262,-39.97,39.97
5263,-44,44
5264,-42.03,42.03
5265,-35,35
5266,-30.02,30.02
5267,-31.91,31.91
5268,-28.99,28.99
5269,-27.39,27.39
5270,-25.63,25.63
5271,-26.4,26.4
5272,-29.81,29.81
5273,-36.27,36.27
5274,-39.91,39.91
5275,-41.07,41.07
5276,-36.87,36.87
5277,-34.53,34.53
5278,-31.42,31.42
5279,-23.49,23.49
5280,-24.99,24.99
5281,-18.92,18.92
5282,-16.93,16.93
5283,-15.27,15.27
5284,-15.21,15.21
5285,-14.16,14.16
5286,-13.11,13.11
5287,-15.41,15.41
5288,-19.96,19.96
5289,-20.17,20.17
5290,-19.28,19.28
5291,-19.08,19.08
5292,-20.07,20.07
5293,-17.6,17.6
5294,-15.8,15.8
5295,-16.98,16.98
5296,-16.37,16.37
5297,-25.74,25.74
5298,-30.24,30.24
5299,-32.77,32.77
5300,-33.03,33.03
5301,-33.43,33.43
5302,-33.37,33.37
5303,-31.25,31.25
5304,-24.05,24.05
5305,-19.55,19.55
5306,-16.03,16.03
5307,-15.02,15.02
5308,-13.16,13.16
5309,-12.63,12.63
5310,-11.11,11.11
5311,-12.62,12.62
5312,-9.93,9.93
5313,-10.7,10.7
5314,-11.33,11.33
5315,-10.26,10.26
5316,-10.04,10.04
5317,-7.5,7.5
5318,-4.87,4.87
5319,-4.91,4.91
5320,-6.66,6.66
5321,-12.53,12.53
5322,-15.31,15.31
5323,-20.71,20.71
5324,-21.28,21.28
5325,-19.98,19.98
5326,-17.75,17.75
5327,-13.87,13.87
5328,-9.88,9.88
5329,-10.24,10.24
5330,-8.99,8.99
5331,-5.37,5.37
5332,-8.93,8.93
5333,-11.68,11.68
5334,-24.73,24.73
5335,-31.97,31.97
5336,-32.04,32.04
5337,-29,29
5338,-25.95,25.95
5339,-24.72,24.72
5340,-20.29,20.29
5341,-20.97,20.97
5342,-17.38,17.38
5343,-20.47,20.47
5344,-22.79,22.79
5345,-28.87,28.87
5346,-33.76,33.76
5347,-37.27,37.27
5348,-36.91,36.91
5349,-38.32,38.32
5350,-34.06,34.06
5351,-26.87,26.87
5352,-26.17,26.17
5353,-23.04,23.04
5354,-20.1,20.1
5355,-20.52,20.52
5356,-22.54,22.54
5357,-24.87,24.87
5358,-35.01,35.01
5359,-41.05,41.05
5360,-39.18,39.18
5361,-38.28,38.28
5362,-35.12,35.12
5363,-32.25,32.25
5364,-27.82,27.82
5365,-24.99,24.99
5366,-23.07,23.07
5367,-23.77,23.77
5368,-24.89,24.89
5369,-33.68,33.68
5370,-36.15,36.15
5371,-41.1,41.1
5372,-42.44,42.44
5373,-39.86,39.86
5374,-35.45,35.45
5375,-31.41,31.41
5376,-26.24,26.24
5377,-25.07,25.07
5378,-24.17,24.17
5379,-23.06,23.06
5380,-23.05,23.05
5381,-26.53,26.53
5382,-33.95,33.95
5383,-38.19,38.19
5384,-39.98,39.98
5385,-39.16,39.16
5386,-40.86,40.86
5387,-43.93,43.93
5388,-42.11,42.11
5389,-42.98,42.98
5390,-41.97,41.97
5391,-41.26,41.26
5392,-40.1,40.1
5393,-45.51,45.51
5394,-42.97,42.97
5395,-39.97,39.97
5396,-37.23,37.23
5397,-38.65,38.65
5398,-33.46,33.46
5399,-24.22,24.22
5400,-22.71,22.71
5401,-17.3,17.3
5402,-14.93,14.93
5403,-13.25,13.25
5404,-14.91,14.91
5405,-24.11,24.11
5406,-33.99,33.99
5407,-39.03,39.03
5408,-40.63,40.63
5409,-37.27,37.27
5410,-33.51,33.51
5411,-32.24,32.24
5412,-29.39,29.39
5413,-27.2,27.2
5414,-25.76,25.76
5415,-27.64,27.64
5416,-29.31,29.31
5417,-35.21,35.21
5418,-38.86,38.86
5419,-41,41
5420,-41.08,41.08
5421,-40.97,40.97
5422,-37.43,37.43
5423,-29.74,29.74
5424,-24.99,24.99
5425,-22.88,22.88
5426,-16.95,16.95
5427,-15.21,15.21
5428,-19.81,19.81
5429,-23.02,23.02
5430,-31.36,31.36
5431,-36.18,36.18
5432,-35.91,35.91
5433,-37.97,37.97
5434,-40.07,40.07
5435,-41.05,41.05
5436,-37.04,37.04
5437,-25.98,25.98
5438,-24.93,24.93
5439,-23.27,23.27
5440,-25.13,25.13
5441,-31.15,31.15
5442,-32.98,32.98
5443,-35.77,35.77
5444,-36.87,36.87
5445,-35.91,35.91
5446,-32.33,32.33
5447,-21.79,21.79
5448,-27.9,27.9
5449,-20.07,20.07
5450,-14.21,14.21
5451,-14.22,14.22
5452,-13.39,13.39
5453,-13.98,13.98
5454,-17.66,17.66
5455,-20.67,20.67
5456,-25.93,25.93
5457,-28.01,28.01
5458,-28.94,28.94
5459,-25.6,25.6
5460,-18.12,18.12
5461,-15.13,15.13
5462,-13.78,13.78
5463,-12.89,12.89
5464,-12.57,12.57
5465,-14.55,14.55
5466,-19.21,19.21
5467,-27.83,27.83
5468,-28.33,28.33
5469,-27.61,27.61
5470,-25.83,25.83
5471,-18.35,18.35
5472,-10.03,10.03
5473,-10.4,10.4
5474,-9.8,9.8
5475,-5.92,5.92
5476,-5.51,5.51
5477,-5.06,5.06
5478,-5.1,5.1
5479,-4.47,4.47
5480,-5.55,5.55
5481,-0.07,0.07
5482,0.01,-0.01
5483,-0.02,0.02
5484,29.1,-29.1
5485,59.01,-59.01
5486,59.03,-59.03
5487,56.95,-56.95
5488,9.99,-9.99
5489,-0.07,0.07
5490,-11.67,11.67
5491,-14.96,14.96
5492,-16.18,16.18
5493,-19.28,19.28
5494,-19.18,19.18
5495,-13.18,13.18
5496,-12.47,12.47
5497,-11.55,11.55
5498,-10.58,10.58
5499,-8.5,8.5
5500,-8.56,8.56
5501,-11.95,11.95
5502,-24.72,24.72
5503,-35,35
5504,-37.04,37.04
5505,-27.9,27.9
5506,-24.23,24.23
5507,-25.99,25.99
5508,-23.1,23.1
5509,-19.39,19.39
5510,-13.7,13.7
5511,-13.92,13.92
5512,-14.15,14.15
5513,-19.2,19.2
5514,-27.93,27.93
5515,-29.55,29.55
5516,-31.76,31.76
5517,-31.91,31.91
5518,-32.69,32.69
5519,-22.02,22.02
5520,-25.1,25.1
5521,-17.84,17.84
5522,-14.99,14.99
5523,-16.04,16.04
5524,-19.95,19.95
5525,-25.35,25.35
5526,-33.96,33.96
5527,-35.6,35.6
5528,-37.98,37.98
5529,-36.41,36.41
5530,-35.17,35.17
5531,-34.56,34.56
5532,-32.87,32.87
5533,-29.92,29.92
5534,-27.9,27.9
5535,-26.32,26.32
5536,-28.21,28.21
5537,-33.1,33.1
5538,-35.39,35.39
5539,-36.43,36.43
5540,-37.29,37.29
5541,-37.18,37.18
5542,-33.38,33.38
5543,-28.57,28.57
5544,-24.15,24.15
5545,-19.33,19.33
5546,-16.27,16.27
5547,-13.31,13.31
5548,-13.32,13.32
5549,-19.65,19.65
5550,-28.59,28.59
5551,-35.09,35.09
5552,-39.5,39.5
5553,-36.91,36.91
5554,-32.97,32.97
5555,-33.01,33.01
5556,-33.3,33.3
5557,-31.93,31.93
5558,-32.69,32.69
5559,-32.29,32.29
5560,-32,32
5561,-36.5,36.5
5562,-38.77,38.77
5563,-42.33,42.33
5564,-41.05,41.05
5565,-40.36,40.36
5566,-38.37,38.37
5567,-32.96,32.96
5568,-28.07,28.07
5569,-25.9,25.9
5570,-24.91,24.91
5571,-24.26,24.26
5572,-26.95,26.95
5573,-29.16,29.16
5574,-36.66,36.66
5575,-38.91,38.91
5576,-38.55,38.55
5577,-33.02,33.02
5578,-34.81,34.81
5579,-35.07,35.07
5580,-33.37,33.37
5581,-32.06,32.06
5582,-29.78,29.78
5583,-29.78,29.78
5584,-30.15,30.15
5585,-34.58,34.58
5586,-38.71,38.71
5587,-41.02,41.02
5588,-41.01,41.01
5589,-39.98,39.98
5590,-37.09,37.09
5591,-32.94,32.94
5592,-29.92,29.92
5593,-28.51,28.51
5594,-25.35,25.35
5595,-23.03,23.03
5596,-23.12,23.12
5597,-26.93,26.93
5598,-32.82,32.82
5599,-38.91,38.91
5600,-41.43,41.43
5601,-38.2,38.2
5602,-32.1,32.1
5603,-30.83,30.83
5604,-31.02,31.02
5605,-28.28,28.28
5606,-27.8,27.8
5607,-27.48,27.48
5608,-28.55,28.55
5609,-33.79,33.79
5610,-34.99,34.99
5611,-36.67,36.67
5612,-37.92,37.92
5613,-36.14,36.14
5614,-35,35
5615,-33.03,33.03
5616,-29.89,29.89
5617,-26.55,26.55
5618,-26.93,26.93
5619,-24.41,24.41
5620,-23.99,23.99
5621,-24.46,24.46
5622,-26.23,26.23
5623,-27.02,27.02
5624,-30.81,30.81
5625,-29.65,29.65
5626,-27.81,27.81
5627,-26.98,26.98
5628,-27.88,27.88
5629,-24.86,24.86
5630,-23.89,23.89
5631,-25.75,25.75
5632,-27.5,27.5
5633,-29.12,29.12
5634,-33.84,33.84
5635,-33.74,33.74
5636,-34,34
5637,-33.97,33.97
5638,-33.97,33.97
5639,-30.02,30.02
5640,-22.1,22.1
5641,-16.65,16.65
5642,-15.29,15.29
5643,-13.92,13.92
5644,-13.45,13.45
5645,-12.67,12.67
5646,-12.64,12.64
5647,-12.96,12.96
5648,-13.43,13.43
5649,-13.83,13.83
5650,-13.3,13.3
5651,-13.36,13.36
5652,-14.37,14.37
5653,-12.48,12.48
5654,-10.15,10.15
5655,-7.93,7.93
5656,-8.98,8.98
5657,-13.46,13.46
5658,-23.32,23.32
5659,-33.97,33.97
5660,-36.54,36.54
5661,-36.08,36.08
5662,-35.64,35.64
5663,-31.06,31.06
5664,-27.73,27.73
5665,-24.31,24.31
5666,-21.58,21.58
5667,-24.01,24.01
5668,-22.72,22.72
5669,-26.03,26.03
5670,-36.05,36.05
5671,-38.1,38.1
5672,-39.76,39.76
5673,-39.99,39.99
5674,-41.03,41.03
5675,-41.25,41.25
5676,-39.17,39.17
5677,-39.83,39.83
5678,-40.11,40.11
5679,-40.96,40.96
5680,-41.02,41.02
5681,-39.08,39.08
5682,-40.84,40.84
5683,-44.01,44.01
5684,-44.52,44.52
5685,-40.45,40.45
5686,-37.2,37.2
5687,-33.82,33.82
5688,-29.9,29.9
5689,-28.49,28.49
5690,-27.96,27.96
5691,-26.66,26.66
5692,-27.93,27.93
5693,-28.94,28.94
5694,-36.46,36.46
5695,-43.9,43.9
5696,-48.86,48.86
5697,-51.98,51.98
5698,-53.59,53.59
5699,-54.27,54.27
5700,-48.96,48.96
5701,-47.17,47.17
5702,-44.08,44.08
5703,-42.94,42.94
5704,-42.09,42.09
5705,-41.95,41.95
5706,-43.74,43.74
5707,-42.59,42.59
5708,-41.97,41.97
5709,-41.01,41.01
5710,-38.55,38.55
5711,-32.48,32.48
5712,-32.01,32.01
5713,-29.94,29.94
5714,-27.8,27.8
5715,-26.11,26.11
5716,-28.03,28.03
5717,-30,30
5718,-35.99,35.99
5719,-41.99,41.99
5720,-45.03,45.03
5721,-44.12,44.12
5722,-41.91,41.91
5723,-41.08,41.08
5724,-41.06,41.06
5725,-39.39,39.39
5726,-38.77,38.77
5727,-38.8,38.8
5728,-38.06,38.06
5729,-39.88,39.88
5730,-42.99,42.99
5731,-43.6,43.6
5732,-42.02,42.02
5733,-40.65,40.65
5734,-38.82,38.82
5735,-32.1,32.1
5736,-30.51,30.51
5737,-28.66,28.66
5738,-27.4,27.4
5739,-26.37,26.37
5740,-25.89,25.89
5741,-29.24,29.24
5742,-35.16,35.16
5743,-41.07,41.07
5744,-41.63,41.63
5745,-39.23,39.23
5746,-38.19,38.19
5747,-39.85,39.85
5748,-36.99,36.99
5749,-36.78,36.78
5750,-36.74,36.74
5751,-36.44,36.44
5752,-37.31,37.31
5753,-40.78,40.78
5754,-41.91,41.91
5755,-41.99,41.99
5756,-41.99,41.99
5757,-39.9,39.9
5758,-37.6,37.6
5759,-32.16,32.16
5760,-30.82,30.82
5761,-28.06,28.06
5762,-26.46,26.46
5763,-24.97,24.97
5764,-25.03,25.03
5765,-27.83,27.83
5766,-33.12,33.12
5767,-38.64,38.64
5768,-40.99,40.99
5769,-42.46,42.46
5770,-43.07,43.07
5771,-42.95,42.95
5772,-41.45,41.45
5773,-38.93,38.93
5774,-36.49,36.49
5775,-35.29,35.29
5776,-33.72,33.72
5777,-35.34,35.34
5778,-36.82,36.82
5779,-37.71,37.71
5780,-37.52,37.52
5781,-35.52,35.52
5782,-34.54,34.54
5783,-31.04,31.04
5784,-31.87,31.87
5785,-26.05,26.05
5786,-25.29,25.29
5787,-24.6,24.6
5788,-22.96,22.96
5789,-23.37,23.37
5790,-25.94,25.94
5791,-26.05,26.05
5792,-27.93,27.93
5793,-27.69,27.69
5794,-27.22,27.22
5795,-27,27
5796,-26.42,26.42
5797,-25.33,25.33
5798,-24.2,24.2
5799,-24.4,24.4
5800,-24.73,24.73
5801,-26.2,26.2
5802,-30.99,30.99
5803,-33.86,33.86
5804,-35.41,35.41
5805,-33.03,33.03
5806,-33.84,33.84
5807,-27.86,27.86
5808,-22.07,22.07
5809,-20.71,20.71
5810,-18.87,18.87
5811,-15.05,15.05
5812,-14.24,14.24
5813,-13.47,13.47
5814,-14.1,14.1
5815,-22.05,22.05
5816,-24.01,24.01
5817,-24.07,24.07
5818,-25.04,25.04
5819,-26.01,26.01
5820,-24.03,24.03
5821,-20.71,20.71
5822,-17.55,17.55
5823,-19.6,19.6
5824,-21.55,21.55
5825,-25.96,25.96
5826,-30.64,30.64
5827,-34.06,34.06
5828,-35.1,35.1
5829,-31.93,31.93
5830,-33.33,33.33
5831,-30.74,30.74
5832,-19.7,19.7
5833,-16.1,16.1
5834,-16.64,16.64
5835,-13.52,13.52
5836,-14.06,14.06
5837,-21.63,21.63
5838,-33.91,33.91
5839,-40.76,40.76
5840,-43.42,43.42
5841,-42.69,42.69
5842,-43.76,43.76
5843,-44.57,44.57
5844,-40.49,40.49
5845,-39.92,39.92
5846,-38.97,38.97
5847,-38.08,38.08
5848,-37.45,37.45
5849,-37.97,37.97
5850,-39.18,39.18
5851,-41.02,41.02
5852,-40.79,40.79
5853,-38.26,38.26
5854,-33.97,33.97
5855,-29.69,29.69
5856,-27.08,27.08
5857,-24.57,24.57
5858,-21.16,21.16
5859,-15.33,15.33
5860,-15.67,15.67
5861,-25.97,25.97
5862,-34.44,34.44
5863,-42.38,42.38
5864,-44.15,44.15
5865,-44.14,44.14
5866,-43.49,43.49
5867,-44.18,44.18
5868,-40.97,40.97
5869,-39.62,39.62
5870,-38.88,38.88
5871,-38.6,38.6
5872,-37.99,37.99
5873,-38.89,38.89
5874,-40.15,40.15
5875,-41.44,41.44
5876,-40.94,40.94
5877,-36.86,36.86
5878,-32.92,32.92
5879,-29.5,29.5
5880,-26.89,26.89
5881,-24.41,24.41
5882,-22.65,22.65
5883,-17.99,17.99
5884,-19.43,19.43
5885,-25.07,25.07
5886,-34.15,34.15
5887,-39.74,39.74
5888,-40.46,40.46
5889,-40.12,40.12
5890,-38.99,38.99
5891,-37.63,37.63
5892,-31.3,31.3
5893,-29.49,29.49
5894,-28.08,28.08
5895,-28.98,28.98
5896,-29.83,29.83
5897,-31.26,31.26
5898,-37.33,37.33
5899,-38.47,38.47
5900,-38.78,38.78
5901,-35.48,35.48
5902,-31.81,31.81
5903,-26.62,26.62
5904,-25.91,25.91
5905,-20.11,20.11
5906,-18.13,18.13
5907,-14.4,14.4
5908,-14.07,14.07
5909,-23.03,23.03
5910,-33.06,33.06
5911,-37.39,37.39
5912,-39.82,39.82
5913,-39.46,39.46
5914,-38.96,38.96
5915,-36.93,36.93
5916,-29.89,29.89
5917,-28.81,28.81
5918,-28.92,28.92
5919,-31.24,31.24
5920,-33.2,33.2
5921,-36.51,36.51
5922,-38.24,38.24
5923,-39.85,39.85
5924,-38.76,38.76
5925,-36.77,36.77
5926,-33.49,33.49
5927,-29.44,29.44
5928,-29.87,29.87
5929,-27.31,27.31
5930,-24.59,24.59
5931,-19.08,19.08
5932,-19.53,19.53
5933,-27.13,27.13
5934,-37.05,37.05
5935,-44.51,44.51
5936,-47.03,47.03
5937,-46.24,46.24
5938,-42.66,42.66
5939,-39.7,39.7
5940,-35.55,35.55
5941,-32.01,32.01
5942,-33.23,33.23
5943,-35.11,35.11
5944,-36.8,36.8
5945,-38.88,38.88
5946,-41.45,41.45
5947,-42.36,42.36
5948,-42.6,42.6
5949,-39.14,39.14
5950,-35.66,35.66
5951,-32.63,32.63
5952,-31.63,31.63
5953,-29.26,29.26
5954,-28.22,28.22
5955,-27.55,27.55
5956,-25.7,25.7
