demand_th,demand_el,pv,wind
0.0756623425,0.7321671501,0.00E+000,4.90E-001
0.0713281371,0.7003388177,0.00E+000,1.76E-001
0.0966308533,0.6629918632,0.00E+000,1.76E-001
0.0997393628,0.6344747042,0.00E+000,1.76E-001
0.1055082562,0.6157242229,0.00E+000,1.76E-001
0.1227322478,0.6036987602,0.00E+000,1.76E-001
0.1668287453,0.5993095305,0.00E+000,7.78E-002
0.2230404343,0.5760799815,0.00E+000,7.77E-002
0.2464578199,0.5351010036,0.00E+000,7.78E-002
0.2313620466,0.5499371134,0.00E+000,7.82E-002
0.2075272292,0.5871300598,2.64E-002,7.84E-002
0.1887567815,0.6361174568,2.30E-001,1.77E-001
0.1727673245,0.6808567982,3.51E-001,1.76E-001
0.1614403552,0.7194358171,2.65E-001,4.86E-001
0.1554164355,0.7102723376,3.27E-001,4.86E-001
0.15372169,0.6839369594,1.44E-001,1.75E-001
0.1558136558,0.6637105675,5.71E-002,4.86E-001
0.1623624316,0.6552401242,1.41E-002,6.20E-001
0.1763508039,0.6638260736,0.00E+000,7.50E-001
0.1915140313,0.7312045997,0.00E+000,4.87E-001
0.2008755193,0.7640724865,0.00E+000,6.22E-001
0.1923671513,0.7556277112,0.00E+000,4.88E-001
0.1743432356,0.7265458559,0.00E+000,4.90E-001
0.1399252656,0.7266485279,0.00E+000,3.14E-001
0.1003832865,0.7611078313,0.00E+000,3.14E-001
0.0946329785,0.734605611,0.00E+000,4.92E-001
0.1237197599,0.703598655,0.00E+000,1.77E-001
0.1263291388,0.6904309659,0.00E+000,3.15E-001
0.1321229022,0.6793680536,0.00E+000,3.14E-001
0.1465407975,0.6668805667,0.00E+000,4.93E-001
0.1831344883,0.6668677327,0.00E+000,3.14E-001
0.2520080944,0.7002489797,0.00E+000,3.14E-001
0.2981848543,0.7868913473,0.00E+000,4.92E-001
0.2791958332,0.8746374394,0.00E+000,3.14E-001
0.2578288263,0.9000616032,5.79E-002,4.92E-001
0.2400606312,0.8974948022,1.90E-001,4.91E-001
0.2214337026,0.9057470674,2.57E-001,3.13E-001
0.210736122,0.9136528145,2.74E-001,3.12E-001
0.2050894987,0.9074283221,4.08E-001,3.11E-001
0.2052098338,0.9043353269,1.32E-001,7.73E-002
0.2077736323,0.8925280423,2.47E-001,3.11E-001
0.2140788775,0.881426628,3.50E-002,1.75E-001
0.2252491553,0.8733412049,0.00E+000,1.76E-001
0.2405159524,0.9318771016,0.00E+000,7.76E-002
0.2502901799,0.9476372597,0.00E+000,1.76E-001
0.2389013683,0.9262173054,0.00E+000,1.75E-001
0.2211595052,0.8843656151,0.00E+000,4.87E-001
0.1839379346,0.8564388203,0.00E+000,1.75E-001
0.1269002312,0.8561179702,0.00E+000,3.11E-001
0.1213861267,0.8165507328,0.00E+000,3.11E-001
0.1237197599,0.7848764085,0.00E+000,3.11E-001
0.1263291388,0.7673323237,0.00E+000,1.74E-001
0.1321229022,0.7439616007,0.00E+000,3.10E-001
0.1465407975,0.7266228599,0.00E+000,3.10E-001
0.1831344883,0.7228368285,0.00E+000,1.74E-001
0.2520080944,0.7440642727,0.00E+000,4.86E-001
0.2981848543,0.8124181832,0.00E+000,4.85E-001
0.2791958332,0.8961857337,0.00E+000,3.10E-001
0.2578288263,0.9122410739,2.07E-002,4.84E-001
0.2400606312,0.9048871891,5.88E-002,3.08E-001
0.2214337026,0.912433584,3.64E-002,4.83E-001
0.210736122,0.9170923278,2.23E-001,7.41E-001
0.2050894987,0.9093534228,3.86E-001,6.09E-001
0.2052098338,0.9039118047,5.54E-002,4.77E-001
0.2077736323,0.8941964629,3.23E-002,4.77E-001
0.2140788775,0.8855976796,1.41E-002,7.36E-001
0.2252491553,0.8825303524,0.00E+000,4.78E-001
0.2405159524,0.9416694474,0.00E+000,6.10E-001
0.2502901799,0.9535024,0.00E+000,7.38E-001
0.2389013683,0.9351369388,0.00E+000,6.12E-001
0.2211595052,0.8898714033,0.00E+000,6.11E-001
0.1839379346,0.8643959034,0.00E+000,7.39E-001
0.1269002312,0.8601991838,0.00E+000,8.77E-001
0.1213861267,0.8165892348,0.00E+000,9.42E-001
0.1154860344,0.7791139403,0.00E+000,9.60E-001
0.1179217554,0.7545368208,0.00E+000,9.52E-001
0.1233299357,0.7364793758,0.00E+000,8.43E-001
0.1367882996,0.7255576375,0.00E+000,9.05E-001
0.1709466284,0.7271233861,0.00E+000,8.52E-001
0.2352365983,0.7463102236,0.00E+000,6.35E-001
0.2783402294,0.8160373726,0.00E+000,6.37E-001
0.2606149545,0.9044893349,0.00E+000,6.38E-001
0.2406699522,0.9250109089,5.06E-002,6.38E-001
0.2240842557,0.9215842296,2.65E-001,6.39E-001
0.2066969757,0.9319797736,3.88E-001,7.71E-001
0.1967113342,0.9398726867,2.90E-001,8.55E-001
0.1914405016,0.9374085577,2.91E-001,7.70E-001
0.1915528283,0.9282450782,3.21E-001,7.69E-001
0.1939460024,0.9179778742,1.10E-001,7.69E-001
0.1998316246,0.9079930183,2.56E-002,6.37E-001
0.2102585046,0.9064786057,0.00E+000,5.02E-001
0.2245092746,0.9493698504,0.00E+000,3.21E-001
0.2336330134,0.9526938576,0.00E+000,3.22E-001
0.2230021434,0.9260761313,0.00E+000,1.82E-001
0.2064410265,0.8817218101,0.00E+000,1.81E-001
0.1716966041,0.8554506019,0.00E+000,8.00E-002
0.1184548408,0.8469801586,0.00E+000,7.99E-002
0.1133077078,0.8001232064,0.00E+000,7.97E-002
0.1237197599,0.7657537411,0.00E+000,7.96E-002
0.1263291388,0.7421391719,0.00E+000,7.94E-002
0.1321229022,0.7276495803,0.00E+000,1.79E-001
0.1465407975,0.7188454529,0.00E+000,6.34E-001
0.1831344883,0.7208603917,0.00E+000,4.96E-001
0.2520080944,0.7393541929,0.00E+000,6.28E-001
0.2981848543,0.8057445006,0.00E+000,6.26E-001
0.2791958332,0.8901794194,0.00E+000,8.38E-001
0.2578288263,0.914859211,1.16E-002,7.51E-001
0.2400606312,0.9152570651,3.64E-002,8.89E-001
0.2214337026,0.9185554044,4.38E-002,8.33E-001
0.210736122,0.9301060089,2.35E-001,8.85E-001
0.2050894987,0.9259092893,7.36E-002,8.29E-001
0.2052098338,0.9166816397,6.45E-002,8.30E-001
0.2077736323,0.9077106702,6.94E-002,8.28E-001
0.2140788775,0.8979054904,2.07E-002,7.47E-001
0.2252491553,0.8853666675,2.48E-003,3.09E-001
0.2405159524,0.9342898945,0.00E+000,4.84E-001
0.2502901799,0.9471367335,0.00E+000,7.45E-001
0.2389013683,0.9281552401,0.00E+000,7.44E-001
0.2211595052,0.8857131857,0.00E+000,7.47E-001
0.1839379346,0.8598783336,0.00E+000,7.47E-001
0.1269002312,0.8518699145,0.00E+000,8.80E-001
0.1213861267,0.8114941349,0.00E+000,8.79E-001
0.1048325081,0.7802176647,0.00E+000,7.40E-001
0.1082048559,0.7606971432,0.00E+000,6.13E-001
0.1144633908,0.7443209528,0.00E+000,6.13E-001
0.1331492885,0.729292333,0.00E+000,6.15E-001
0.1809885268,0.7260838317,0.00E+000,7.43E-001
0.2419712475,0.7425626941,0.00E+000,8.23E-001
0.2673762106,0.8063862009,0.00E+000,7.41E-001
0.2509991663,0.8933750866,0.00E+000,7.40E-001
0.2251413414,0.9131266203,2.48E-003,7.47E-001
0.2047777303,0.9106753253,5.56E-002,3.10E-001
0.1874311497,0.9142560127,4.62E-001,7.47E-001
0.175142791,0.9206858492,2.29E-001,9.38E-001
0.1686075841,0.9154495752,4.80E-002,8.83E-001
0.1667689952,0.896801766,2.73E-002,8.29E-001
0.169038519,0.8769988963,1.41E-002,8.86E-001
0.1761431296,0.8653712878,1.16E-002,8.33E-001
0.1913187811,0.8599938397,2.48E-003,6.21E-001
0.2077690049,0.9158345953,0.00E+000,3.12E-001
0.2179250599,0.932890988,0.00E+000,4.89E-001
0.2086945344,0.9022562181,0.00E+000,1.76E-001
0.1891408181,0.8578633949,0.00E+000,3.13E-001
0.1518015834,0.8339151416,0.00E+000,1.76E-001
0.1089034333,0.8430786211,0.00E+000,1.76E-001
0.1026650613,0.8103519084,0.00E+000,2.80E-002
0.0966308533,0.7832978259,0.00E+000,7.83E-002
0.0997393628,0.7559613953,0.00E+000,2.81E-002
0.1055082562,0.729459175,0.00E+000,7.80E-002
0.1227322478,0.7079237147,0.00E+000,2.81E-002
0.1668287453,0.690674812,0.00E+000,1.77E-001
0.2230404343,0.6673040889,0.00E+000,1.76E-001
0.2464578199,0.6357837727,0.00E+000,3.12E-001
0.2313620466,0.6708334403,2.48E-003,4.86E-001
0.2075272292,0.7157524577,5.01E-002,3.10E-001
0.1887567815,0.7538309505,1.05E-001,7.45E-001
0.1727673245,0.7745578685,2.82E-001,6.13E-001
0.1614403552,0.7848892425,3.95E-001,8.19E-001
0.1554164355,0.7686798942,1.24E-001,8.74E-001
0.15372169,0.7444236248,3.89E-002,7.39E-001
0.1558136558,0.7208475577,2.32E-002,8.77E-001
0.1623624316,0.7148797454,1.57E-002,6.20E-001
0.1763508039,0.7187556149,4.96E-003,7.48E-001
0.1915140313,0.7900741805,0.00E+000,9.43E-001
0.2008755193,0.8218126749,0.00E+000,4.88E-001
0.1923671513,0.7921404554,0.00E+000,9.49E-001
0.1743432356,0.7446418029,0.00E+000,9.50E-001
0.1399252656,0.7302035473,0.00E+000,8.39E-001
0.1003832865,0.7534074283,0.00E+000,9.49E-001
0.0946329785,0.729407839,0.00E+000,9.61E-001
0.1048325081,0.7052285736,0.00E+000,9.34E-001
0.1082048559,0.6766472445,0.00E+000,9.35E-001
0.1144633908,0.6563310147,0.00E+000,9.51E-001
0.1331492885,0.6375035294,0.00E+000,9.51E-001
0.1809885268,0.6235657999,0.00E+000,8.39E-001
0.2419712475,0.595369491,0.00E+000,7.55E-001
0.2673762106,0.5510408378,0.00E+000,8.40E-001
0.2509991663,0.5662619677,2.48E-003,7.55E-001
0.2251413414,0.6043917965,1.82E-002,6.25E-001
0.2047777303,0.6487589517,3.47E-002,7.57E-001
0.1874311497,0.6809209682,1.64E-001,7.56E-001
0.175142791,0.7104776817,4.83E-001,9.49E-001
0.1686075841,0.6916630304,4.21E-001,7.52E-001
0.1667689952,0.6591673298,5.01E-001,8.93E-001
0.169038519,0.6372340152,3.35E-001,7.57E-001
0.1761431296,0.6281988757,3.98E-002,8.44E-001
0.1913187811,0.6377217074,4.96E-003,7.60E-001
0.2077690049,0.7084499089,0.00E+000,6.29E-001
0.2179250599,0.7624168998,0.00E+000,6.31E-001
0.2086945344,0.7564234195,0.00E+000,2.69E-001
0.1891408181,0.7301008753,0.00E+000,1.67E-001
0.1518015834,0.7275212403,0.00E+000,1.08E-001
0.1089034333,0.7510331374,0.00E+000,1.02E-001
0.1026650613,0.7256603096,0.00E+000,9.07E-002
0.131751677,0.7040735132,0.00E+000,5.54E-002
0.1345304574,0.6836931133,0.00E+000,2.50E-002
0.1407003534,0.6708077723,0.00E+000,6.05E-003
0.1560542619,0.6652121461,0.00E+000,3.00E-003
0.1950236241,0.6732590672,0.00E+000,2.30E-003
0.2683685216,0.7033034729,0.00E+000,1.41E-004
0.3175430881,0.783618676,0.00E+000,4.86E-003
0.2973212951,0.8735593829,2.48E-003,4.87E-003
0.2745671369,0.8990733848,2.56E-002,1.41E-004
0.2556454262,0.8987653687,4.38E-002,1.41E-004
0.2358092329,0.9010113196,3.64E-002,1.41E-004
0.2244171627,0.9100721271,4.63E-002,1.41E-004
0.2184039591,0.9042968249,5.71E-002,4.85E-003
0.2185321065,0.8976616443,4.38E-002,4.85E-003
0.2212623474,0.8868297441,3.64E-002,1.40E-004
0.2279769307,0.8774737545,2.32E-002,4.85E-003
0.2398723857,0.868528453,4.96E-003,1.40E-004
0.2561303069,0.9131009523,0.00E+000,4.86E-003
0.2665390796,0.9388716343,0.00E+000,4.87E-003
0.2544109037,0.9182473883,0.00E+000,4.88E-003
0.2355172345,0.8744577633,0.00E+000,4.89E-003
0.1958792303,0.8464154624,0.00E+000,4.88E-003
0.1351386253,0.832516235,0.00E+000,4.88E-003
0.1292665438,0.7823737776,0.00E+000,4.87E-003
0.1237197599,0.7501604251,0.00E+000,4.87E-003
0.1263291388,0.7266100259,0.00E+000,4.87E-003
0.1321229022,0.7122102723,0.00E+000,1.41E-004
0.1465407975,0.7042916913,0.00E+000,1.41E-004
0.1831344883,0.7123001104,0.00E+000,1.41E-004
0.2520080944,0.7329115224,0.00E+000,1.41E-004
0.2981848543,0.7998023563,0.00E+000,1.41E-004
0.2791958332,0.8908981237,2.48E-003,1.41E-004
0.2578288263,0.9086732206,2.07E-002,4.89E-003
0.2400606312,0.9063887677,5.95E-002,1.41E-004
0.2214337026,0.9135501425,1.27E-001,1.41E-004
0.210736122,0.9199671449,3.47E-001,4.87E-003
0.2050894987,0.9091095767,1.03E-001,4.85E-003
0.2052098338,0.9023332221,1.12E-001,8.04E-002
0.2077736323,0.8886008368,8.52E-002,2.88E-002
0.2140788775,0.8766267101,1.82E-002,2.89E-002
0.2252491553,0.8639210452,4.96E-003,1.40E-004
0.2405159524,0.909751277,0.00E+000,4.86E-003
0.2502901799,0.9394619985,0.00E+000,4.87E-003
0.2389013683,0.9176698581,0.00E+000,4.87E-003
0.2211595052,0.8707102338,0.00E+000,4.87E-003
0.1839379346,0.8431812932,0.00E+000,4.87E-003
0.1269002312,0.8286275315,0.00E+000,4.87E-003
0.1213861267,0.7827972997,0.00E+000,1.41E-004
0.131751677,0.7548191689,0.00E+000,4.88E-003
0.1345304574,0.7349777972,0.00E+000,4.88E-003
0.1407003534,0.7207577197,0.00E+000,2.91E-002
0.1560542619,0.7167791781,0.00E+000,1.41E-004
0.1950236241,0.7197309993,0.00E+000,4.88E-003
0.2683685216,0.739572371,0.00E+000,4.88E-003
0.3175430881,0.8062578608,0.00E+000,4.89E-003
0.2973212951,0.8934777587,2.48E-003,2.92E-002
0.2745671369,0.9118817218,2.07E-002,2.92E-002
0.2556454262,0.9076850022,3.47E-002,4.88E-003
0.2358092329,0.9086475526,6.45E-002,4.87E-003
0.2244171627,0.9163992916,5.71E-002,8.09E-002
0.2184039591,0.9090454067,5.29E-002,2.91E-002
0.2185321065,0.8989963808,3.89E-002,8.07E-002
0.2212623474,0.8851613234,5.29E-002,4.86E-003
0.2279769307,0.8724428245,1.41E-002,4.86E-003
0.2398723857,0.863407685,2.48E-003,4.86E-003
0.2561303069,0.9096229369,0.00E+000,2.90E-002
0.2665390796,0.940604225,0.00E+000,2.90E-002
0.2544109037,0.9169639878,0.00E+000,2.91E-002
0.2355172345,0.8771144023,0.00E+000,2.91E-002
0.1958792303,0.8502014939,0.00E+000,8.13E-002
0.1351386253,0.8441053415,0.00E+000,1.85E-001
0.1292665438,0.7970943813,0.00E+000,8.15E-002
0.1237197599,0.7641879925,0.00E+000,1.84E-001
0.1263291388,0.7441541107,0.00E+000,8.13E-002
0.1321229022,0.7291254909,0.00E+000,8.12E-002
0.1465407975,0.7188326189,0.00E+000,2.91E-002
0.1831344883,0.7188069509,0.00E+000,8.11E-002
0.2520080944,0.7405990914,0.00E+000,2.92E-002
0.2981848543,0.8054364845,0.00E+000,2.92E-002
0.2791958332,0.8904874355,1.16E-002,4.90E-003
0.2578288263,0.909918119,3.89E-002,4.89E-003
0.2400606312,0.90732565,1.66E-001,4.90E-003
0.2214337026,0.9151287251,2.95E-001,4.89E-003
0.210736122,0.9229446341,2.77E-001,2.92E-002
0.2050894987,0.9202366591,3.65E-001,2.91E-002
0.2052098338,0.9133447984,1.60E-001,4.87E-003
0.2077736323,0.9043096589,1.38E-001,1.41E-004
0.2140788775,0.8951975153,2.56E-002,4.88E-003
0.2252491553,0.8846992993,4.96E-003,1.42E-004
0.2405159524,0.9236120024,0.00E+000,1.42E-004
0.2502901799,0.9430811879,0.00E+000,4.90E-003
0.2389013683,0.9258964552,0.00E+000,1.42E-004
0.2211595052,0.8821324983,0.00E+000,4.91E-003
0.1839379346,0.8565414923,0.00E+000,4.91E-003
0.1269002312,0.8508431941,0.00E+000,4.91E-003
0.1213861267,0.8050129623,0.00E+000,2.93E-002
0.1154860344,0.7717728894,0.00E+000,2.94E-002
0.1179217554,0.747465284,0.00E+000,2.94E-002
0.1233299357,0.7291639929,0.00E+000,2.95E-002
0.1367882996,0.7187941169,0.00E+000,4.97E-003
0.1709466284,0.7208732257,0.00E+000,4.98E-003
0.2352365983,0.739777715,0.00E+000,4.98E-003
0.2783402294,0.8055776586,0.00E+000,2.97E-002
0.2606149545,0.8919120101,6.62E-003,2.98E-002
0.2406699522,0.9131779563,1.60E-001,8.28E-002
0.2240842557,0.9167714777,2.64E-001,2.96E-002
0.2066969757,0.9257937832,1.86E-001,2.94E-002
0.1967113342,0.9276418799,2.28E-001,4.91E-003
0.1914405016,0.9188377525,1.90E-001,2.92E-002
0.1915528283,0.9011653277,1.19E-001,2.92E-002
0.1939460024,0.8837110809,4.13E-002,8.12E-002
0.1998316246,0.8714802741,2.32E-002,2.92E-002
0.2102585046,0.8652044457,4.96E-003,2.92E-002
0.2245092746,0.9074924921,0.00E+000,8.11E-002
0.2336330134,0.9207115172,0.00E+000,1.83E-001
0.2230021434,0.8924767063,0.00E+000,1.83E-001
0.2064410265,0.8498934778,0.00E+000,3.26E-001
0.1716966041,0.8263815806,0.00E+000,3.26E-001
0.1184548408,0.8278703252,0.00E+000,5.10E-001
0.1133077078,0.7923843014,0.00E+000,3.26E-001
0.0884983067,0.7547549988,0.00E+000,3.26E-001
0.091345201,0.7248517672,0.00E+000,5.11E-001
0.0966285787,0.7020842424,0.00E+000,3.26E-001
0.1124029825,0.6884673631,0.00E+000,5.11E-001
0.1527882757,0.6783413332,0.00E+000,5.11E-001
0.2042691343,0.6541749018,0.00E+000,3.26E-001
0.2257156899,0.6265561231,0.00E+000,3.26E-001
0.2118903917,0.6615929567,4.96E-003,3.27E-001
0.1900615357,0.7131214867,2.73E-002,3.27E-001
0.1728708271,0.7596447547,7.36E-002,3.27E-001
0.1582270583,0.7883415899,9.84E-002,5.12E-001
0.1478533779,0.798968146,9.43E-002,5.12E-001
0.142336437,0.7847352345,8.52E-002,3.27E-001
0.140784323,0.7607356452,8.27E-002,3.26E-001
0.1427002269,0.7378782823,5.54E-002,1.83E-001
0.1486978514,0.7322698221,3.47E-002,3.26E-001
0.1615089486,0.7297286891,6.62E-003,3.26E-001
0.1753960241,0.7851715906,0.00E+000,3.27E-001
0.1839696401,0.8101080623,0.00E+000,3.27E-001
0.1761773446,0.7827074617,0.00E+000,5.13E-001
0.1596703393,0.7357221695,0.00E+000,3.27E-001
0.1281490191,0.7195128212,0.00E+000,5.12E-001
0.0919349314,0.7429990503,0.00E+000,7.90E-001
0.0866685749,0.7213994199,0.00E+000,7.90E-001
0.0966308533,0.6962704382,0.00E+000,7.89E-001
0.0997393628,0.6642752637,0.00E+000,6.52E-001
0.1055082562,0.6428039734,0.00E+000,5.11E-001
0.1227322478,0.6306116687,0.00E+000,3.25E-001
0.1668287453,0.6194845864,0.00E+000,1.82E-001
0.2230404343,0.5959726892,0.00E+000,1.81E-001
0.2464578199,0.5498729434,0.00E+000,7.98E-002
0.2313620466,0.5616032239,4.96E-003,1.80E-001
0.2075272292,0.6040709464,1.16E-002,1.80E-001
0.1887567815,0.6525706512,4.38E-002,7.93E-002
0.1727673245,0.6870684566,1.10E-001,2.83E-002
0.1614403552,0.7194871532,1.68E-001,3.14E-001
0.1554164355,0.7078467106,1.01E-001,6.24E-001
0.15372169,0.6795605637,6.70E-002,4.88E-001
0.1558136558,0.6633512154,4.38E-002,4.88E-001
0.1623624316,0.6522498011,3.64E-002,4.88E-001
0.1763508039,0.6558946585,6.62E-003,6.23E-001
0.1915140313,0.7169203522,0.00E+000,7.54E-001
0.2008755193,0.7699247927,0.00E+000,4.91E-001
0.1923671513,0.7582201802,0.00E+000,4.91E-001
0.1743432356,0.7287276367,0.00E+000,1.76E-001
0.1399252656,0.7265715239,0.00E+000,3.13E-001
0.1003832865,0.7533304243,0.00E+000,4.91E-001
0.0946329785,0.7156754537,0.00E+000,3.13E-001
0.0884983067,0.6892502374,0.00E+000,3.12E-001
0.091345201,0.6688441695,0.00E+000,4.88E-001
0.0966285787,0.6542262378,0.00E+000,6.22E-001
0.1124029825,0.6490541338,0.00E+000,4.88E-001
0.1527882757,0.6556636464,0.00E+000,3.12E-001
0.2042691343,0.6901742858,0.00E+000,3.13E-001
0.2257156899,0.780833697,0.00E+000,3.13E-001
0.2118903917,0.8701198696,6.62E-003,3.13E-001
0.1900615357,0.8946071511,2.98E-002,1.75E-001
0.1728708271,0.9026155702,6.70E-002,4.87E-001
0.1582270583,0.9133062964,8.77E-002,3.10E-001
0.1478533779,0.925344593,1.98E-001,4.85E-001
0.142336437,0.9211735414,1.36E-001,4.82E-001
0.140784323,0.915013219,6.45E-002,4.82E-001
0.1427002269,0.90719731,6.56E-002,3.08E-001
0.1486978514,0.8967119279,4.13E-002,4.82E-001
0.1615089486,0.8855976796,6.62E-003,3.07E-001
0.1753960241,0.9079545163,0.00E+000,4.82E-001
0.1839696401,0.9423753176,0.00E+000,3.08E-001
0.1761773446,0.9178495341,0.00E+000,3.08E-001
0.1596703393,0.8721989784,0.00E+000,4.83E-001
0.1281490191,0.8490079314,0.00E+000,1.73E-001
0.0919349314,0.8363664365,0.00E+000,1.74E-001
0.0866685749,0.7856207808,0.00E+000,3.09E-001
0.0966308533,0.747426782,0.00E+000,3.10E-001
0.0997393628,0.7252752894,0.00E+000,3.10E-001
0.1055082562,0.718960959,0.00E+000,1.74E-001
0.1227322478,0.7122744424,0.00E+000,1.74E-001
0.1668287453,0.7180240766,0.00E+000,1.74E-001
0.2230404343,0.7401113992,0.00E+000,4.87E-001
0.2464578199,0.8192202059,0.00E+000,1.75E-001
0.2313620466,0.9010113196,2.48E-003,7.72E-002
0.2075272292,0.9305423651,1.41E-002,1.75E-001
0.1887567815,0.9340973844,3.23E-002,7.73E-002
0.1727673245,0.9444030904,3.47E-002,1.75E-001
0.1614403552,0.9564670551,2.73E-002,2.78E-002
0.1554164355,0.9514874612,3.47E-002,1.34E-004
0.15372169,0.9472137375,8.02E-002,2.77E-002
0.1558136558,0.9393593265,1.48E-001,4.63E-003
0.1623624316,0.92783439,5.07E-002,1.34E-004
0.1763508039,0.9147950409,6.62E-003,1.34E-004
0.1915140313,0.9348417567,0.00E+000,4.65E-003
0.2008755193,0.9493056803,0.00E+000,7.73E-002
0.1923671513,0.9171693319,0.00E+000,1.75E-001
0.1743432356,0.868515619,0.00E+000,1.75E-001
0.1399252656,0.8410380143,0.00E+000,3.10E-001
0.1003832865,0.8276008111,0.00E+000,7.70E-002
0.0946329785,0.7718498935,0.00E+000,1.74E-001
0.1237197599,0.7285736287,0.00E+000,1.74E-001
0.1263291388,0.7028542827,0.00E+000,7.72E-002
0.1321229022,0.6860674042,0.00E+000,1.75E-001
0.1465407975,0.6861187402,0.00E+000,7.74E-002
0.1831344883,0.6951667137,0.00E+000,1.75E-001
0.2520080944,0.7240688929,0.00E+000,1.75E-001
0.2981848543,0.7997766883,0.00E+000,3.10E-001
0.2791958332,0.8821966683,6.62E-003,4.84E-001
0.2578288263,0.9096486049,3.47E-002,4.84E-001
0.2400606312,0.9155009112,7.61E-002,3.07E-001
0.2214337026,0.930362689,9.18E-002,3.07E-001
0.210736122,0.9412844272,1.33E-001,3.06E-001
0.2050894987,0.9307862111,1.29E-001,7.57E-002
0.2052098338,0.9258579532,1.03E-001,1.71E-001
0.2077736323,0.9160784414,5.95E-002,7.57E-002
0.2140788775,0.9034882826,4.38E-002,7.57E-002
0.2252491553,0.8876126184,9.10E-003,3.06E-001
0.2405159524,0.9210452014,0.00E+000,3.06E-001
0.2502901799,0.9517954773,0.00E+000,3.08E-001
0.2389013683,0.9309787212,0.00E+000,2.77E-001
0.2211595052,0.8841987731,0.00E+000,2.77E-001
0.1839379346,0.8656536359,0.00E+000,2.63E-001
0.1269002312,0.8528452989,0.00E+000,3.63E-001
0.1213861267,0.8049359583,0.00E+000,5.04E-001
0.1237197599,0.7692445905,0.00E+000,6.79E-001
0.1263291388,0.7450139891,0.00E+000,7.89E-001
0.1321229022,0.7275854103,0.00E+000,8.26E-001
0.1465407975,0.7237993788,0.00E+000,7.95E-001
0.1831344883,0.7287533048,0.00E+000,7.60E-001
0.2520080944,0.7512898175,0.00E+000,6.41E-001
0.2981848543,0.8194255499,0.00E+000,7.75E-001
0.2791958332,0.8939012808,6.93E-003,8.62E-001
0.2578288263,0.9099822891,2.98E-002,8.65E-001
0.2400606312,0.9154367412,1.57E-001,7.78E-001
0.2214337026,0.9265253215,4.10E-001,7.78E-001
0.210736122,0.9369336995,6.29E-001,6.41E-001
0.2050894987,0.9321979517,3.35E-001,7.74E-001
0.2052098338,0.9280012321,4.80E-002,7.80E-001
0.2077736323,0.917490182,1.03E-001,3.22E-001
0.2140788775,0.9080828563,3.74E-002,6.44E-001
0.2252491553,0.8905644395,6.70E-003,5.06E-001
0.2405159524,0.9145383608,0.00E+000,5.08E-001
0.2502901799,0.9440822403,0.00E+000,3.25E-001
0.2389013683,0.9177211941,0.00E+000,3.27E-001
0.2211595052,0.8707102338,0.00E+000,1.84E-001
0.1839379346,0.847917041,0.00E+000,3.28E-001
0.1269002312,0.8380348572,0.00E+000,3.28E-001
0.1213861267,0.7870068534,0.00E+000,3.29E-001
0.1237197599,0.7482353243,0.00E+000,1.85E-001
0.1263291388,0.7256474756,0.00E+000,1.85E-001
0.1321229022,0.7090274391,0.00E+000,1.85E-001
0.1465407975,0.7008008419,0.00E+000,1.85E-001
0.1831344883,0.7097718114,0.00E+000,8.18E-002
0.2520080944,0.7322441541,0.00E+000,8.18E-002
0.2981848543,0.796273005,0.00E+000,3.28E-001
0.2791958332,0.8746246054,6.62E-003,1.84E-001
0.2578288263,0.8993428989,4.13E-002,1.84E-001
0.2400606312,0.9043609949,5.04E-002,1.83E-001
0.2214337026,0.9128827742,6.45E-002,3.26E-001
0.210736122,0.922764958,8.52E-002,3.25E-001
0.2050894987,0.9142560127,7.11E-002,1.82E-001
0.2052098338,0.8971354501,3.23E-002,8.10E-002
0.2077736323,0.8815806361,2.32E-002,2.90E-002
0.2140788775,0.8670140404,1.57E-002,1.82E-001
0.2252491553,0.8584280911,2.48E-003,1.82E-001
0.2405159524,0.8925280423,0.00E+000,3.24E-001
0.2502901799,0.914884879,0.00E+000,1.82E-001
0.2389013683,0.8828512025,0.00E+000,3.24E-001
0.2211595052,0.832516235,0.00E+000,3.24E-001
0.1839379346,0.8120331631,0.00E+000,3.23E-001
